ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
domain,ms365-live.com,2026-09-12,unknown,GTG-20006 (Midnight Blizzard),russia,unknown,unknown,https://www.anthropic.com/threat-intelligence-report-september-2026,AI generated. Attacker-controlled domain listed in the IOC appendix for GTG-20006; the appendix does not state a per-indicator role.,AI agent,medium
domain,teams.ms365-live.com,2026-09-12,unknown,GTG-20006 (Midnight Blizzard),russia,unknown,unknown,https://www.anthropic.com/threat-intelligence-report-september-2026,AI generated. Attacker-controlled domain listed in the IOC appendix for GTG-20006; the appendix does not state a per-indicator role.,AI agent,medium
domain,m365-owa.com,2026-09-12,unknown,GTG-20006 (Midnight Blizzard),russia,unknown,unknown,https://www.anthropic.com/threat-intelligence-report-september-2026,AI generated. Attacker-controlled domain listed in the IOC appendix for GTG-20006; the appendix does not state a per-indicator role.,AI agent,medium
domain,owa-ms365.com,2026-09-12,unknown,GTG-20006 (Midnight Blizzard),russia,unknown,unknown,https://www.anthropic.com/threat-intelligence-report-september-2026,AI generated. Attacker-controlled domain listed in the IOC appendix for GTG-20006; the appendix does not state a per-indicator role.,AI agent,medium
domain,ms365-device.com,2026-09-12,unknown,GTG-20006 (Midnight Blizzard),russia,unknown,unknown,https://www.anthropic.com/threat-intelligence-report-september-2026,AI generated. Attacker-controlled domain listed in the IOC appendix for GTG-20006; the appendix does not state a per-indicator role.,AI agent,medium
domain,mslivetest.duckdns.org,2026-09-12,unknown,GTG-20006 (Midnight Blizzard),russia,unknown,unknown,https://www.anthropic.com/threat-intelligence-report-september-2026,AI generated. Attacker-controlled domain listed in the IOC appendix for GTG-20006; the appendix does not state a per-indicator role.,AI agent,medium
domain,my-invite.org,2026-09-12,unknown,GTG-20006 (Midnight Blizzard),russia,unknown,unknown,https://www.anthropic.com/threat-intelligence-report-september-2026,AI generated. Attacker-controlled domain listed in the IOC appendix for GTG-20006; the appendix does not state a per-indicator role.,AI agent,medium
domain,chamber-ua.org,2026-09-12,unknown,GTG-20006 (Midnight Blizzard),russia,unknown,unknown,https://www.anthropic.com/threat-intelligence-report-september-2026,AI generated. Attacker-controlled domain listed in the IOC appendix for GTG-20006; the appendix does not state a per-indicator role.,AI agent,medium
domain,chathamhouse.eu,2026-09-12,unknown,GTG-20006 (Midnight Blizzard),russia,unknown,unknown,https://www.anthropic.com/threat-intelligence-report-september-2026,AI generated. Attacker-controlled domain listed in the IOC appendix for GTG-20006; the appendix does not state a per-indicator role.,AI agent,medium
domain,ukrinform-share.net,2026-09-12,unknown,GTG-20006 (Midnight Blizzard),russia,unknown,unknown,https://www.anthropic.com/threat-intelligence-report-september-2026,AI generated. Attacker-controlled domain listed in the IOC appendix for GTG-20006; the appendix does not state a per-indicator role.,AI agent,medium
domain,statistic-ms.live,2026-09-12,unknown,GTG-20006 (Midnight Blizzard),russia,unknown,unknown,https://www.anthropic.com/threat-intelligence-report-september-2026,AI generated. Attacker-controlled domain listed in the IOC appendix for GTG-20006; the appendix does not state a per-indicator role.,AI agent,medium
domain,static-ms.live,2026-09-12,unknown,GTG-20006 (Midnight Blizzard),russia,unknown,unknown,https://www.anthropic.com/threat-intelligence-report-september-2026,AI generated. Attacker-controlled domain listed in the IOC appendix for GTG-20006; the appendix does not state a per-indicator role.,AI agent,medium
domain,ad-g.org,2026-09-12,unknown,GTG-20006 (Midnight Blizzard),russia,unknown,unknown,https://www.anthropic.com/threat-intelligence-report-september-2026,AI generated. Attacker-controlled domain listed in the IOC appendix for GTG-20006; the appendix does not state a per-indicator role.,AI agent,medium
domain,docs-viewer.org,2026-09-12,unknown,GTG-20006 (Midnight Blizzard),russia,unknown,unknown,https://www.anthropic.com/threat-intelligence-report-september-2026,AI generated. Attacker-controlled domain listed in the IOC appendix for GTG-20006; the appendix does not state a per-indicator role.,AI agent,medium
domain,wa-connect.eu,2026-09-12,unknown,GTG-20006 (Midnight Blizzard),russia,unknown,unknown,https://www.anthropic.com/threat-intelligence-report-september-2026,AI generated. Attacker-controlled domain listed in the IOC appendix for GTG-20006; the appendix does not state a per-indicator role.,AI agent,medium
domain,mygreatmarket.org,2026-09-12,unknown,GTG-20006 (Midnight Blizzard),russia,unknown,unknown,https://www.anthropic.com/threat-intelligence-report-september-2026,AI generated. Attacker-controlled domain listed in the IOC appendix for GTG-20006; the appendix does not state a per-indicator role.,AI agent,medium
domain,mygreatmarket.com,2026-09-12,unknown,GTG-20006 (Midnight Blizzard),russia,unknown,unknown,https://www.anthropic.com/threat-intelligence-report-september-2026,AI generated. Attacker-controlled domain listed in the IOC appendix for GTG-20006; the appendix does not state a per-indicator role.,AI agent,medium
domain,cdncounter.net,2026-09-12,unknown,GTG-20006 (Midnight Blizzard),russia,unknown,unknown,https://www.anthropic.com/threat-intelligence-report-september-2026,AI generated. Attacker-controlled domain listed in the IOC appendix for GTG-20006; the appendix does not state a per-indicator role.,AI agent,medium
domain,static.cdncounter.net,2026-09-12,unknown,GTG-20006 (Midnight Blizzard),russia,unknown,unknown,https://www.anthropic.com/threat-intelligence-report-september-2026,AI generated. Attacker-controlled domain listed in the IOC appendix for GTG-20006; the appendix does not state a per-indicator role.,AI agent,medium
