ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
file_hash_sha256,baa66613e27266a1a5494e2a596182e6d548e9ee67e03f0577dec88cd1495341,2026-09-02,malware,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2094706091389268471,AI generated. SHA256 of the ZIP attachment delivered by Japanese-language tax-themed malspam.,AI agent,medium
file_hash_sha256,e6eb7accfcfb184bf860753ee1b436e3fc77d5e9e5436c6baa6a37e512055896,2026-09-02,related-file,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2094706091389268471,AI generated. SHA256 of the IMG disk image extracted from the malspam ZIP attachment.,AI agent,medium
file_hash_sha256,938b31b323d580e49c30591784331fee4e026e63a2fa21bf24901156bcc70afe,2026-09-02,malware,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2094706091389268471,"AI generated. SHA256 of heif.dll, the malicious DLL side-loaded from the mounted image.",AI agent,medium
file_hash_sha256,b84ff202378442d620ee9908b24427ed07779c06bcd08b7ad1b8cb1e893619e2,2026-09-02,abusefile,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2094706091389268471,AI generated. SHA256 of the legitimate signed executable abused for DLL side-loading.,AI agent,medium
ip,204.194.50.231,2026-09-02,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2094706091389268471,AI generated. C2 server contacted by the ValleyRAT payload on TCP ports 443 and 449.,AI agent,medium
url,https://pastebin.com/raw/aF0WCxia,2026-08-31,c2,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. Pastebin dead-drop resolver URL used by BraZetsu to fetch its encrypted C2 configuration.,AI agent,medium
url,https://pastebin.com/raw/hM0nXNBP,2026-08-31,c2,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. Pastebin dead-drop resolver URL used by BraZetsu to fetch its encrypted C2 configuration.,AI agent,medium
url,https://pastebin.com/raw/9ChwVzzw,2026-08-31,c2,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. Pastebin dead-drop resolver URL used by BraZetsu to fetch its encrypted C2 configuration.,AI agent,medium
domain,c2.installscenter.com,2026-08-31,c2,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. C2 domain used by BraZetsu and linked to the Infect Marketplace.,AI agent,medium
domain,infectonline.store,2026-08-31,c2,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. Infect Marketplace infrastructure domain listed in the primary source IOC section.,AI agent,medium
domain,infect.online,2026-08-31,c2,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. Former Infect Marketplace domain used to sell initial access to compromised hosts.,AI agent,medium
ip,38.242.246.176,2026-08-31,c2,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. VPS shared by BraZetsu C2 and Infect Marketplace infrastructure.,AI agent,medium
domain,caixaentradas1inboxshop.site,2026-08-31,c2,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. Distribution domain identified in the report as serving BraZetsu loader files.,AI agent,medium
domain,caixaentradas1boxshop.site,2026-08-31,c2,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. Distribution domain described in the report as contacted by BraZetsu related files.,AI agent,medium
file_hash_sha256,f775fe06a4c2563cb03e1aa42eb4e9532840cce9dc168ea2ca97cee7972e6b17,2026-08-31,malware,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. SHA256 of a BraZetsu sample listed in the primary source IOC section.,AI agent,medium
file_hash_sha256,54e313434a7f3fa349e439857e23ab536a95c9927cf62f8358b5cdd9fabf2700,2026-08-31,malware,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. SHA256 of a BraZetsu sample listed in the primary source IOC section.,AI agent,medium
file_hash_sha256,91f225dcc7a01f926b03e8540d8b5e2d6c8e3763cc30f57381d702ce638fa6b0,2026-08-31,malware,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. SHA256 of a BraZetsu sample listed in the primary source IOC section.,AI agent,medium
file_hash_sha256,cd8fc8effea20d28e76c53f3386c783e55dcb309e1525b27f7a141d51b6f6c78,2026-08-31,malware,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. SHA256 of a BraZetsu sample listed in the primary source IOC section.,AI agent,medium
file_hash_sha256,d881a60ccd03b5417a1eed184143a18a333e7e9e9e351596a7a765843643af99,2026-08-31,malware,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. SHA256 of a BraZetsu sample listed in the primary source IOC section.,AI agent,medium
file_hash_sha256,0fa785bb9f95b113539bb909da88e6cac9a433a07935571d9bcd2d85746fc5bf,2026-08-31,malware,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. SHA256 of a BraZetsu sample listed in the primary source IOC section.,AI agent,medium
file_hash_sha256,1510823e7c80b4db5333dd18cd5992881496da30032d6d69b2a82e1c5cf30246,2026-08-31,malware,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. SHA256 of a BraZetsu sample listed in the primary source IOC section.,AI agent,medium
file_hash_sha256,96960409b6e1abf20eeb689d9e0a170008a15096de6a06ca5ae0d5aa56579042,2026-08-31,malware,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. SHA256 of a BraZetsu sample listed in the primary source IOC section.,AI agent,medium
file_hash_sha256,0cd0cc49ea4ff48c675368f725e183608494f22fefa92d2f33577f70bb6c0d5d,2026-08-31,malware,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. SHA256 of a BraZetsu sample listed in the primary source IOC section.,AI agent,medium
file_hash_sha256,30af2ec2437af0f4910d528440715540dbec6a5587f86f327316a7a781c1e2fe,2026-08-31,malware,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. SHA256 of a BraZetsu sample listed in the primary source IOC section.,AI agent,medium
file_hash_sha256,10de6185e31539cf01c8b05d9559e65e8693efd695f315de54667ef8c04de39c,2026-08-31,malware,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. SHA256 of a BraZetsu sample listed in the primary source IOC section.,AI agent,medium
file_hash_sha256,bc91f90a5677404cf9c8f4bed7b36c22027b1549ffefee129b41fab3db3108b8,2026-08-31,malware,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. SHA256 of a BraZetsu sample listed in the primary source IOC section.,AI agent,medium
file_hash_sha256,93bb4a4812e77ddc17c2722340d915bd5c8387316bbdbc394c201a28cb9b7c88,2026-08-31,malware,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. SHA256 of a BraZetsu sample listed in the primary source IOC section.,AI agent,medium
file_hash_sha256,67fcfbdaab397ad1273135a3c6aa1d220ab76491cf945df081503401cc9732d2,2026-08-31,malware,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. SHA256 of a BraZetsu sample listed in the primary source IOC section.,AI agent,medium
file_hash_sha256,c4dd46e5b450349fd9fbf686a5a22f55f8371123b098104db663a3980646e138,2026-08-31,malware,Exilware,cybercrime,BraZetsu,unknown,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,AI generated. SHA256 of a BraZetsu sample listed in the primary source IOC section.,AI agent,medium
