ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
domain,cloudlanecdn.com,2026-07-20,c2,Lyceum (low confidence),iran,HOLLOWGRAPH (Cavern framework),backdoor,https://www.group-ib.com/blog/hollowgraph-microsoft-365/,AI generated. C2 domain queried via DNS AAAA-record tunneling to refresh stolen Microsoft Entra ID credentials for HOLLOWGRAPH.,AI agent,medium
file_hash_sha256,75e51774b8f79e5f256eaae639635f911b3e744d4774fd6068dd980255621509,2026-07-20,malware,Lyceum (low confidence),iran,HOLLOWGRAPH (Cavern framework),backdoor,https://www.group-ib.com/blog/hollowgraph-microsoft-365/,AI generated. SHA256 hash listed in the primary source's HOLLOWGRAPH/Cavern IOC section.,AI agent,medium
file_hash_sha256,f3f3006f8304788251b153d53b305322b8acab0c66ec816b8d9f101bcc851da3,2026-07-20,malware,Lyceum (low confidence),iran,HOLLOWGRAPH (Cavern framework),backdoor,https://www.group-ib.com/blog/hollowgraph-microsoft-365/,AI generated. SHA256 hash listed in the primary source's HOLLOWGRAPH/Cavern IOC section.,AI agent,medium
file_hash_sha256,b3d0f6e4e3be395fd7cf9e8101c89963d77216578cbb117a6ac9bc3564485eff,2026-07-20,malware,Lyceum (low confidence),iran,HOLLOWGRAPH (Cavern framework),backdoor,https://www.group-ib.com/blog/hollowgraph-microsoft-365/,AI generated. SHA256 hash listed in the primary source's HOLLOWGRAPH/Cavern IOC section.,AI agent,medium
file_hash_sha256,1573e125197ec77d8e9930c611ba2802ee59e19629396b5e99b426b46c53bd25,2026-07-20,malware,Lyceum (low confidence),iran,Cavern framework,backdoor,https://www.group-ib.com/blog/hollowgraph-microsoft-365/,AI generated. SHA256 hash of the .NET TCP backdoor variant within the Cavern framework analyzed in the report.,AI agent,medium
url,https://github.com/hfgwygey/yu-ai-agent,2026-07-20,malware,unknown,unknown,SmartLoader,loader,https://www.island.io/blog/agentbaiting-how-800-fake-ai-skills-and-mcp-servers-delivered-malware,AI generated. Malicious GitHub repository posing as an AI skill or MCP server that distributed a SmartLoader-laden ZIP archive.,AI agent,medium
url,https://github.com/Mann1988/awesome-claude-skills,2026-07-20,malware,unknown,unknown,SmartLoader,loader,https://www.island.io/blog/agentbaiting-how-800-fake-ai-skills-and-mcp-servers-delivered-malware,AI generated. Malicious GitHub repository posing as an AI skill or MCP server that distributed a SmartLoader-laden ZIP archive.,AI agent,medium
url,https://github.com/h4vzz/awesome-ai-agent-skills,2026-07-20,malware,unknown,unknown,SmartLoader,loader,https://www.island.io/blog/agentbaiting-how-800-fake-ai-skills-and-mcp-servers-delivered-malware,AI generated. Malicious GitHub repository posing as an AI skill or MCP server that distributed a SmartLoader-laden ZIP archive.,AI agent,medium
url,https://github.com/StanLeyJ03/mcp-for-security,2026-07-20,malware,unknown,unknown,SmartLoader,loader,https://www.island.io/blog/agentbaiting-how-800-fake-ai-skills-and-mcp-servers-delivered-malware,AI generated. Malicious GitHub repository posing as an AI skill or MCP server that distributed a SmartLoader-laden ZIP archive.,AI agent,medium
url,https://github.com/xbim08/awesome-claude-code-plugins,2026-07-20,malware,unknown,unknown,SmartLoader,loader,https://www.island.io/blog/agentbaiting-how-800-fake-ai-skills-and-mcp-servers-delivered-malware,AI generated. Malicious GitHub repository posing as an AI skill or MCP server that distributed a SmartLoader-laden ZIP archive.,AI agent,medium
url,https://github.com/DomingosNgongo/walmart-mcp,2026-07-20,malware,unknown,unknown,SmartLoader,loader,https://www.island.io/blog/agentbaiting-how-800-fake-ai-skills-and-mcp-servers-delivered-malware,AI generated. Malicious GitHub repository posing as an AI skill or MCP server that distributed a SmartLoader-laden ZIP archive.,AI agent,medium
url,https://github.com/45d5r/databricks-mcp-server,2026-07-20,malware,unknown,unknown,SmartLoader,loader,https://www.island.io/blog/agentbaiting-how-800-fake-ai-skills-and-mcp-servers-delivered-malware,AI generated. Malicious GitHub repository posing as an AI skill or MCP server that distributed a SmartLoader-laden ZIP archive.,AI agent,medium
url,https://github.com/MauManto/jenkins-mcp-server,2026-07-20,malware,unknown,unknown,SmartLoader,loader,https://www.island.io/blog/agentbaiting-how-800-fake-ai-skills-and-mcp-servers-delivered-malware,AI generated. Malicious GitHub repository posing as an AI skill or MCP server that distributed a SmartLoader-laden ZIP archive.,AI agent,medium
url,https://github.com/waynestimulative605/docker-mcp-gateway,2026-07-20,malware,unknown,unknown,SmartLoader,loader,https://www.island.io/blog/agentbaiting-how-800-fake-ai-skills-and-mcp-servers-delivered-malware,AI generated. Malicious GitHub repository posing as an AI skill or MCP server that distributed a SmartLoader-laden ZIP archive.,AI agent,medium
url,https://github.com/lucaducapuca/alibabacloud-bigdata-skills,2026-07-20,malware,unknown,unknown,SmartLoader,loader,https://www.island.io/blog/agentbaiting-how-800-fake-ai-skills-and-mcp-servers-delivered-malware,AI generated. Malicious GitHub repository posing as an AI skill or MCP server that distributed a SmartLoader-laden ZIP archive.,AI agent,medium
url,https://github.com/Naveenkm007/spaceship-mcp,2026-07-20,malware,unknown,unknown,SmartLoader,loader,https://www.island.io/blog/agentbaiting-how-800-fake-ai-skills-and-mcp-servers-delivered-malware,AI generated. Malicious GitHub repository posing as an AI skill or MCP server that distributed a SmartLoader-laden ZIP archive.,AI agent,medium
