ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
domain,ia-cdn.com,2026-08-07,c2,unknown,unknown,unknown,unknown,https://www.wordfence.com/blog/2026/08/psa-supply-chain-compromise-in-bdthemes-ecosystem-via-poisoned-api-response/,AI generated. Attacker-controlled domain used to deliver malicious JavaScript and fake plugin payloads and for C2 in the BdThemes supply chain compromise.,AI agent,medium
url,https://ia-cdn.com/fz/w2.js,2026-08-07,c2,unknown,unknown,unknown,unknown,https://www.wordfence.com/blog/2026/08/psa-supply-chain-compromise-in-bdthemes-ecosystem-via-poisoned-api-response/,AI generated. URL delivering the primary JavaScript payload executed inside authenticated WordPress administrator sessions.,AI agent,medium
url,https://ia-cdn.com/fz/c,2026-08-07,c2,unknown,unknown,unknown,unknown,https://www.wordfence.com/blog/2026/08/psa-supply-chain-compromise-in-bdthemes-ecosystem-via-poisoned-api-response/,AI generated. C2 beacon URL used to report victim site details and receive instructions on whether to continue the attack.,AI agent,medium
domain,api.sigmative.io,2026-08-07,c2,unknown,unknown,unknown,unknown,https://www.wordfence.com/blog/2026/08/psa-supply-chain-compromise-in-bdthemes-ecosystem-via-poisoned-api-response/,AI generated. Legitimate BdThemes API host that served poisoned JSON and JavaScript after the vendor cloud storage was compromised.,AI agent,medium
url,https://api.sigmative.io/prod/store/api/biggopti/api-data-all-records,2026-08-07,c2,unknown,unknown,unknown,unknown,https://www.wordfence.com/blog/2026/08/psa-supply-chain-compromise-in-bdthemes-ecosystem-via-poisoned-api-response/,AI generated. Legitimate API endpoint that served poisoned JSON containing a malicious display_id value triggering the XSS.,AI agent,medium
url,https://api.sigmative.io/prod/store/api/biggopti/api-data-records,2026-08-07,c2,unknown,unknown,unknown,unknown,https://www.wordfence.com/blog/2026/08/psa-supply-chain-compromise-in-bdthemes-ecosystem-via-poisoned-api-response/,AI generated. Legitimate API endpoint that served a second variant of poisoned JSON and has since been cleaned.,AI agent,medium
url,https://api.sigmative.io/prod/store/api/biggopti/x.js,2026-08-07,c2,unknown,unknown,unknown,unknown,https://www.wordfence.com/blog/2026/08/psa-supply-chain-compromise-in-bdthemes-ecosystem-via-poisoned-api-response/,AI generated. URL delivering an alternate JavaScript payload that creates rogue administrators with deterministic credentials.,AI agent,medium
domain,rpcuniverse.com,2026-08-11,c2,unknown,unknown,Kimwolf,botnet,https://unit42.paloaltonetworks.com/kimwolf-v7-botnet-malware/,AI generated. Parent domain of the Ethereum RPC style infrastructure assessed as Kimwolf specific C2 resolution infrastructure.,AI agent,medium
domain,eth.rpcuniverse.com,2026-08-11,c2,unknown,unknown,Kimwolf,botnet,https://unit42.paloaltonetworks.com/kimwolf-v7-botnet-malware/,AI generated. Ethereum RPC style host assessed with medium confidence as attacker controlled Kimwolf C2 resolution infrastructure.,AI agent,medium
domain,avax.rpcuniverse.com,2026-08-11,c2,unknown,unknown,Kimwolf,botnet,https://unit42.paloaltonetworks.com/kimwolf-v7-botnet-malware/,AI generated. Subdomain of the suspected attacker controlled rpcuniverse C2 resolution infrastructure.,AI agent,medium
domain,edctgwib2n5l34t525zkxqzk5bqb6e5il2yiq5r6zu7gtlxa4uosn3qd.onion,2026-08-11,c2,unknown,unknown,Kimwolf,botnet,https://unit42.paloaltonetworks.com/kimwolf-v7-botnet-malware/,AI generated. Tor hidden service used as backup C2 when ENS based C2 resolution fails.,AI agent,medium
ip,23.94.221.104,2026-08-11,c2,unknown,unknown,Kimwolf,botnet,https://unit42.paloaltonetworks.com/kimwolf-v7-botnet-malware/,AI generated. Host serving rpcuniverse.com and contacted directly by Kimwolf ELF and APK samples.,AI agent,medium
ip,212.193.31.119,2026-08-11,c2,unknown,unknown,Kimwolf,botnet,https://unit42.paloaltonetworks.com/kimwolf-v7-botnet-malware/,AI generated. Kimwolf v7 C2 host observed on TCP port 13 in the Saint Petersburg C2 cluster.,AI agent,medium
