ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
url,https://cloudflare.carriernetworks.top/?sharingcenterDelivery_Unboxing_Verification.MP4,2026-08-01,phishing-site,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2083123859537137838,AI generated. Malspam delivery link posing as a parcel-inspection notice leading to a ValleyRAT infection chain.,AI agent,medium
file_hash_sha256,aee2aefbc73dbf5f65e455ef18e74e158290e21803bf3dd64a05d087bfaceb18,2026-08-01,malware,unknown,unknown,DonutLoader,loader,https://x.com/bomccss/status/2083123859537137838,AI generated. uxtheme.dll side-loaded to launch the DonutLoader/ValleyRAT infection chain.,AI agent,medium
file_hash_sha256,719f689b34f47be8ca105ce8484948474dafde0e106bab599e4a89326070c3d0,2026-08-01,abusefile,unknown,unknown,N/A,N/A,https://x.com/bomccss/status/2083123859537137838,AI generated. Legitimate SumatraPDF binary (Delivery_Unboxing_Verification_Details.exe) abused for DLL side-loading.,AI agent,medium
url,https://bdp.edu.vn/pwn/new/puredk.txt,2026-08-01,c2,unknown,unknown,DonutLoader,loader,https://x.com/bomccss/status/2083123859537137838,AI generated. C2 URL used to stage further payloads in the DonutLoader/ValleyRAT chain.,AI agent,medium
url,https://bdp.edu.vn/pwn/new/pdf.exe?inline=false,2026-08-01,c2,unknown,unknown,DonutLoader,loader,https://x.com/bomccss/status/2083123859537137838,AI generated. C2 URL used to deliver an executable payload in the DonutLoader/ValleyRAT chain.,AI agent,medium
ip,103.138.88.87,2026-08-01,c2,unknown,unknown,DonutLoader,loader,https://x.com/bomccss/status/2083123859537137838,AI generated. IP hosting the bdp.edu.vn C2 infrastructure used in the ValleyRAT campaign.,AI agent,medium
domain,pure26.myftp.org,2026-08-01,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2083123859537137838,AI generated. Dynamic-DNS C2 domain (observed on port 56001) used by ValleyRAT.,AI agent,medium
ip,151.241.154.227,2026-08-01,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2083123859537137838,AI generated. IP resolved by the ValleyRAT C2 domain pure26.myftp.org.,AI agent,medium
file_hash_sha256,5ab36c116767eaae53a466fbc2dae7cfd608ed77721f65e83312037fbd57c946,2026-08-01,malware,unknown,unknown,DonutLoader,dropper,https://x.com/bomccss/status/2083123859537137838,AI generated. Malicious kernel driver moimoi.sys dropped and registered as a persistence service.,AI agent,medium
file_hash_sha256,0e1fcb0e29c132819fcb2a3f2aa188a398c96be5e1919266ae95a8ee99986347,2026-08-01,malware,unknown,unknown,unknown,dropper,https://x.com/Dixit_404/status/2083064663592616054,AI generated. Phishing ZIP attachment disguised as a Japan-India relations PDF document.,AI agent,medium
file_hash_sha256,44dc1939dcaea681f5c39ed6f5f81a80ca5f59e72be7f938ac3afe5adb484042,2026-08-01,malware,unknown,unknown,unknown,dropper,https://x.com/Dixit_404/status/2083064663592616054,AI generated. Malicious LNK file extracted from the phishing ZIP attachment.,AI agent,medium
url,http://103.77.242.187/data.pdf,2026-08-01,malware,unknown,unknown,unknown,downloader,https://x.com/Dixit_404/status/2083064663592616054,AI generated. Decoy PDF opened by the malicious LNK to distract the victim during payload download.,AI agent,medium
url,http://103.77.242.187/logo.png,2026-08-01,malware,unknown,unknown,unknown,downloader,https://x.com/Dixit_404/status/2083064663592616054,"AI generated. File masquerading as an image, saved and executed as bot.vbe on the victim host.",AI agent,medium
ip,103.77.242.187,2026-08-01,c2,unknown,unknown,unknown,downloader,https://x.com/Dixit_404/status/2083064663592616054,AI generated. Server hosting the decoy PDF and VBScript payload for the phishing campaign.,AI agent,medium
url,https://code.newcli.com/codex/v1,2026-07-30,c2,knaithe/KnYuan,cybercrime,N/A,N/A,https://unit42.paloaltonetworks.com/autonomous-ai-cyber-attack-campaign/,AI generated. Third-party proxy endpoint configured by the actor to reduce traceability when using AI coding agents.,AI agent,medium
url,https://code.newcli.com/ultra,2026-07-30,c2,knaithe/KnYuan,cybercrime,N/A,N/A,https://unit42.paloaltonetworks.com/autonomous-ai-cyber-attack-campaign/,AI generated. Third-party proxy endpoint configured by the actor to reduce traceability when using AI coding agents.,AI agent,medium
domain,accapple.ru,2026-07-31,c2,unknown,unknown,XCSSET,stealer,https://unit42.paloaltonetworks.com/xcsset-v40-malware-analysis/,AI generated. C2 infrastructure used by the XCSSET v40 macOS malware.,AI agent,medium
domain,adschecks.ru,2026-07-31,c2,unknown,unknown,XCSSET,stealer,https://unit42.paloaltonetworks.com/xcsset-v40-malware-analysis/,AI generated. C2 infrastructure used by the XCSSET v40 macOS malware.,AI agent,medium
domain,adsmobi.ru,2026-07-31,c2,unknown,unknown,XCSSET,stealer,https://unit42.paloaltonetworks.com/xcsset-v40-malware-analysis/,AI generated. C2 infrastructure used by the XCSSET v40 macOS malware.,AI agent,medium
domain,adsmorein.in,2026-07-31,c2,unknown,unknown,XCSSET,stealer,https://unit42.paloaltonetworks.com/xcsset-v40-malware-analysis/,AI generated. C2 infrastructure used by the XCSSET v40 macOS malware.,AI agent,medium
domain,adsmoreme.in,2026-07-31,c2,unknown,unknown,XCSSET,stealer,https://unit42.paloaltonetworks.com/xcsset-v40-malware-analysis/,AI generated. C2 infrastructure used by the XCSSET v40 macOS malware.,AI agent,medium
domain,amdcdn.ru,2026-07-31,c2,unknown,unknown,XCSSET,stealer,https://unit42.paloaltonetworks.com/xcsset-v40-malware-analysis/,AI generated. C2 infrastructure used by the XCSSET v40 macOS malware.,AI agent,medium
domain,amzndev.in,2026-07-31,c2,unknown,unknown,XCSSET,stealer,https://unit42.paloaltonetworks.com/xcsset-v40-malware-analysis/,AI generated. C2 infrastructure used by the XCSSET v40 macOS malware.,AI agent,medium
