ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
ip,207.56.119.83,2026-08-20,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2089996616359174472,AI generated. C2 address reported for a ValleyRAT Japanese malspam run delivering an IMG attachment.,AI agent,medium
domain,hsacnajklnsdcm8u.pages.dev,2026-08-20,phishing-site,unknown,unknown,unknown,unknown,https://x.com/tdatwja/status/2089992039144542615,AI generated. Cloudflare Pages host distributing a ZIP archive in a Japanese contract-themed malspam run.,AI agent,medium
file_hash_sha256,87a853cf460ecb71120e8321853531038f7855d340f188db3ee475c3758a9745,2026-08-20,malware,unknown,unknown,unknown,unknown,https://x.com/tdatwja/status/2089992039144542615,AI generated. SHA256 of the malicious VBS script extracted from the delivered ZIP archive.,AI agent,medium
url,https://rukeyou.com/sys/X2/X2-payload_dfyihao.zip,2026-08-20,c2,unknown,unknown,unknown,unknown,https://x.com/tdatwja/status/2089992039144542615,AI generated. Payload download URL invoked by the PowerShell command in the RMM abuse chain.,AI agent,medium
domain,rukeyou.com,2026-08-20,c2,unknown,unknown,unknown,unknown,https://x.com/tdatwja/status/2089992039144542615,AI generated. Attacker-controlled host serving the second stage payload archive.,AI agent,medium
url,https://134.122.136.84:8383,2026-08-20,c2,unknown,unknown,unknown,unknown,https://x.com/tdatwja/status/2089992039144542615,AI generated. Command and control endpoint contacted after the ManageEngine RMM agent was installed.,AI agent,medium
ip,134.122.136.84,2026-08-20,c2,unknown,unknown,unknown,unknown,https://x.com/tdatwja/status/2089992039144542615,AI generated. C2 IP address contacted on TCP 8383 in the RMM abuse infection chain.,AI agent,medium
domain,toyotechnicaljp.pages.dev,2026-08-20,phishing-site,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2089988933946130695,AI generated. Cloudflare Pages host impersonating a Japanese company to distribute a ValleyRAT ZIP archive.,AI agent,medium
file_hash_sha256,28f5dc69df9874472eea4ccd3ac090b1fc5a263fc2fb42278b574dd0e587e3b2,2026-08-20,malware,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2089988933946130695,AI generated. SHA256 of the IMG disk image extracted from the ValleyRAT delivery archive.,AI agent,medium
domain,fshsjlk.cc,2026-08-20,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2089988933946130695,AI generated. ValleyRAT C2 domain contacted on TCP 8856 and 8868.,AI agent,medium
ip,121.127.253.206,2026-08-20,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2089988933946130695,AI generated. IP address resolved by the ValleyRAT C2 domain and contacted on TCP 8856 and 8868.,AI agent,medium
domain,apm.hexin.cn,2026-08-20,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2089988933946130695,AI generated. Host listed as a ValleyRAT communication destination in the reported infection.,AI agent,medium
ip,58.220.49.156,2026-08-20,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2089988933946130695,AI generated. IP address contacted on TCP 80 as a ValleyRAT communication destination.,AI agent,medium
file_hash_sha256,044685cec0e984f25a603d17870ee1c297842146bca86c2827fea078a3730fbc,2026-08-18,malware,unknown,unknown,ValleyRAT,RAT,https://tria.ge/260818-ghs6paff24/behavioral1,AI generated. SHA256 of the DLL sample analysed in the sandbox report linked from the ValleyRAT report.,AI agent,medium
file_hash_sha1,122c19c5f44a91664dd4e47db9fa73b0b58e1f82,2026-08-18,malware,unknown,unknown,ValleyRAT,RAT,https://tria.ge/260818-ghs6paff24/behavioral1,AI generated. SHA1 of the DLL sample analysed in the sandbox report linked from the ValleyRAT report.,AI agent,medium
file_hash_md5,b448d5bc7398df4df65564f458ade6f1,2026-08-18,malware,unknown,unknown,ValleyRAT,RAT,https://tria.ge/260818-ghs6paff24/behavioral1,AI generated. MD5 of the DLL sample analysed in the sandbox report linked from the ValleyRAT report.,AI agent,medium
