ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
url,https://dnbwr-rtw4u.pages.dev,2026-08-21,phishing-site,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091823024131711072,AI generated. Cloudflare Pages link in a Japanese invoice-themed malspam mail delivering a ZIP.,AI agent,medium
file_hash_sha256,d01d4a086d19d7be96383aeea7538dfbf364510354d997645e6f8ec11454c50b,2026-08-21,related-file,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091823024131711072,AI generated. SHA256 of the downloaded ZIP archive JD09_109_R01000331_202608.zip.,AI agent,medium
file_hash_sha256,05cce219ba84d0e650fb310b42a1734c86fe8a51b0cee199c645fb9e1c59f5d0,2026-08-21,related-file,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091823024131711072,AI generated. SHA256 of the IMG disk image extracted from the delivered ZIP archive.,AI agent,medium
file_hash_sha256,da33a95b2ed28e2c50da002584eb81e4e94fe4a55e98945146842ed9e23be066,2026-08-21,malware,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091823024131711072,AI generated. SHA256 of the malicious DLL nW_Elf.dLL loaded by DLL side-loading.,AI agent,medium
file_hash_sha256,4bfa832e0b5d59d5498d85071020167e97b06c69aa43cca2cfccd0c91d535c1d,2026-08-21,abusefile,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091823024131711072,AI generated. SHA256 of the legitimate executable abused for DLL side-loading in this run.,AI agent,medium
ip,121.127.253.206,2026-08-21,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091823024131711072,AI generated. C2 address contacted on TCP 8856 and 8868 by the ValleyRAT payload.,AI agent,medium
domain,fshsjlk.cc,2026-08-21,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091823024131711072,AI generated. C2 domain resolving to the ValleyRAT command and control address.,AI agent,medium
file_hash_sha256,75a3ae5489d181f3b219c0d1d79ec60046f19a0e5274f30f604020ea4a1fd0a6,2026-08-20,related-file,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091822824076021954,AI generated. SHA256 of the attached ZIP archive 2026082015837462_pdf.zip.,AI agent,medium
file_hash_sha256,07c5ab781ab5989f07676207334fd196b0f1932acdbd00d8346e2d4600e02e57,2026-08-20,related-file,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091822824076021954,AI generated. SHA256 of the IMG disk image extracted from the attached ZIP archive.,AI agent,medium
file_hash_sha256,22d1b5576ccb3c425a94e405076a0665efa0dd2d59325bfb561b6b16969e267f,2026-08-20,malware,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091822824076021954,AI generated. SHA256 of the malicious vulkan-1.dll dropped to C:\ProgramData\OpenraVPN.,AI agent,medium
file_hash_sha256,facf78d474b66ed821288db41fa6ad8a7b6f30650eb12127cb3e9a3cc6146116,2026-08-20,abusefile,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091822824076021954,AI generated. SHA256 of the legitimate executable used as the side-loading host and copied as Loader.exe.,AI agent,medium
ip,170.62.130.47,2026-08-20,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091822824076021954,AI generated. C2 address contacted on TCP 443 and 449 by the ValleyRAT payload.,AI agent,medium
file_hash_sha256,75450f2a5dfa1cd415b7a08209f2ad725e50a789d8e572ef4e98cb876bed8b1e,2026-08-24,related-file,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091722745038221561,AI generated. SHA256 of the attached ZIP archive referenced from the post via VirusTotal.,AI agent,medium
file_hash_sha256,b326409c142eb8cb0793506c2c27187bba5f96e3986cda09b2ef3eb47811d3bf,2026-08-24,related-file,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091722745038221561,AI generated. SHA256 of the IMG disk image 20260824.img extracted from the attached ZIP archive.,AI agent,medium
file_hash_sha256,8b141a7c5d8af94ed37ea2b5dd676f9cb105ba8a6eedda36349899a2f1d065ff,2026-08-24,related-file,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091722745038221561,AI generated. SHA256 of the IMG disk image 20260824 1.img extracted from the attached ZIP archive.,AI agent,medium
file_hash_sha256,810e53107d0c6ced27f5f957d30981f5640c62b930bf4e30c9028b73b06c5cca,2026-08-24,related-file,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091722745038221561,AI generated. SHA256 of the IMG disk image 20260824 2.img extracted from the attached ZIP archive.,AI agent,medium
file_hash_sha256,041a0aeb76e63f67abb258036b089e27174074c5367d7c7a2a644e3bf9dd3b51,2026-08-24,malware,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091722745038221561,AI generated. SHA256 of the malicious MSOCF.dll variant side-loaded in this run.,AI agent,medium
file_hash_sha256,04c9eae9f19a63e4a84da108fe6b768ab6e558c89126dbb6c35a0c383739a81f,2026-08-24,malware,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091722745038221561,AI generated. SHA256 of the malicious MSOCF.dll variant side-loaded in this run.,AI agent,medium
file_hash_sha256,ad755d2dfeaa23b80d561656848d12d8e66edd99b1169d63a936fe7b01da57ab,2026-08-24,malware,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091722745038221561,AI generated. SHA256 of the malicious MSOCF.dll variant side-loaded in this run.,AI agent,medium
file_hash_sha256,5d8d20ab8008d5e8cd6ff7b44273fc4a13d30e97d1c7b295aa0786da7ac1f9e3,2026-08-24,abusefile,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091722745038221561,AI generated. SHA256 of the legitimate executable 20260824.EXE abused for DLL side-loading.,AI agent,medium
ip,202.61.140.222,2026-08-24,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2091722745038221561,AI generated. C2 address contacted on TCP 448 by all three MSOCF.dll variants.,AI agent,medium
ip,207.211.214.41,2026-08-16,srcip,unknown,unknown,N/A,N/A,https://www.patchstack.com/articles/one-slug-seven-editions-the-miniorange-saml-sso-bug-that-let-anyone-log-in-as-your-wordpress-admin/,AI generated. Source IP observed scanning and exploiting the miniOrange SAML SSO auth bypass.,AI agent,medium
ip,79.127.224.14,2026-08-16,srcip,unknown,unknown,N/A,N/A,https://www.patchstack.com/articles/one-slug-seven-editions-the-miniorange-saml-sso-bug-that-let-anyone-log-in-as-your-wordpress-admin/,AI generated. Source IP observed scanning and exploiting the miniOrange SAML SSO auth bypass.,AI agent,medium
ip,102.91.71.83,2026-08-16,srcip,unknown,unknown,N/A,N/A,https://www.patchstack.com/articles/one-slug-seven-editions-the-miniorange-saml-sso-bug-that-let-anyone-log-in-as-your-wordpress-admin/,AI generated. Source IP observed scanning and exploiting the miniOrange SAML SSO auth bypass.,AI agent,medium
ip,162.243.116.148,2026-08-16,srcip,unknown,unknown,N/A,N/A,https://www.patchstack.com/articles/one-slug-seven-editions-the-miniorange-saml-sso-bug-that-let-anyone-log-in-as-your-wordpress-admin/,AI generated. Source IP observed scanning and exploiting the miniOrange SAML SSO auth bypass.,AI agent,medium
ip,84.201.6.54,2026-08-16,srcip,unknown,unknown,N/A,N/A,https://www.patchstack.com/articles/one-slug-seven-editions-the-miniorange-saml-sso-bug-that-let-anyone-log-in-as-your-wordpress-admin/,AI generated. Source IP observed scanning and exploiting the miniOrange SAML SSO auth bypass.,AI agent,medium
ip,64.225.25.188,2026-08-16,srcip,unknown,unknown,N/A,N/A,https://www.patchstack.com/articles/one-slug-seven-editions-the-miniorange-saml-sso-bug-that-let-anyone-log-in-as-your-wordpress-admin/,AI generated. Source IP observed scanning and exploiting the miniOrange SAML SSO auth bypass.,AI agent,medium
domain,reliaquest.claims,2026-08-24,phishing-site,ShinyHunters,cybercrime,N/A,N/A,https://www.bleepingcomputer.com/news/security/reliaquest-confirms-failed-data-theft-attack-after-shinyhunters-breach/,AI generated. Lookalike domain hosting a fake SSO page used to steal credentials and MFA approval.,AI agent,medium
domain,abogadosrosarinos.com,2026-08-18,phishing-site,unknown,unknown,ClearFake,unknown,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. Compromised website serving the ClearFake fake CAPTCHA ClickFix lure.,AI agent,medium
domain,aptisweb.com,2026-08-18,phishing-site,unknown,unknown,ClearFake,unknown,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. Compromised website serving the ClearFake fake CAPTCHA ClickFix lure.,AI agent,medium
domain,avene-hebergement.com,2026-08-18,phishing-site,unknown,unknown,ClearFake,unknown,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. Compromised website serving the ClearFake fake CAPTCHA ClickFix lure.,AI agent,medium
domain,https-xhamster.com,2026-08-18,phishing-site,unknown,unknown,ClearFake,unknown,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. Compromised website serving the ClearFake fake CAPTCHA ClickFix lure.,AI agent,medium
domain,skybap.shop,2026-08-18,phishing-site,unknown,unknown,ClearFake,unknown,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. Compromised website serving the ClearFake fake CAPTCHA ClickFix lure.,AI agent,medium
url,https://www.caesarjaco.co.id/jasa-pengiriman-hewan,2026-08-18,phishing-site,unknown,unknown,ClearFake,unknown,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. Compromised web page serving the ClearFake fake CAPTCHA ClickFix lure.,AI agent,medium
domain,kudbwiw.shop-nitrilean.com,2026-08-18,c2,unknown,unknown,WordlistLoader,loader,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. WebDAV share host from which the ClickFix command retrieves the WordlistLoader DLL.,AI agent,medium
domain,nqhuew.shop-thyrafemmebalance.com,2026-08-18,c2,unknown,unknown,WordlistLoader,loader,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. WebDAV share host from which the ClickFix command retrieves the WordlistLoader DLL.,AI agent,medium
domain,lldoxqa.shop-nitrilean.com,2026-08-18,c2,unknown,unknown,WordlistLoader,loader,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. WebDAV share host from which the ClickFix command retrieves the WordlistLoader DLL.,AI agent,medium
file_hash_sha256,eb883ff84700245a199dfbe120c3c2012b2dbf1ec97b26721fbda3ee7445c85a,2026-08-18,malware,unknown,unknown,WordlistLoader,loader,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. SHA256 of a WordlistLoader sample listed in the report IOC section.,AI agent,medium
file_hash_sha256,cd598cea811d8f73ca7afffa40e5963be9a82e01bad8ffcebb104b475c091faa,2026-08-18,malware,unknown,unknown,WordlistLoader,loader,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. SHA256 of a WordlistLoader sample listed in the report IOC section.,AI agent,medium
file_hash_sha256,84ffddad7e2eb1f476b857321b0cd54a7a283dbdb82bd3a13ea1b49862595d20,2026-08-18,malware,unknown,unknown,WordlistLoader,loader,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. SHA256 of a WordlistLoader sample listed in the report IOC section.,AI agent,medium
file_hash_sha256,124f2104ca9ee75a99aa998bb016c202f43b890d0173213846fa2495db7fa0d7,2026-08-18,malware,unknown,unknown,WordlistLoader,loader,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. SHA256 of a WordlistLoader sample listed in the report IOC section.,AI agent,medium
file_hash_sha256,9f3c2d1f150516edcdc274c3791f4e8301807b479ddf796fc019bc910054e3a1,2026-08-18,malware,unknown,unknown,WordlistLoader,loader,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. SHA256 of a WordlistLoader sample listed in the report IOC section.,AI agent,medium
file_hash_sha256,9a2d02fa59501e1438f852250c4fdb24086d8a0184ece32240091f91515bbf7d,2026-08-18,malware,unknown,unknown,WordlistLoader,loader,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. SHA256 of a WordlistLoader sample listed in the report IOC section.,AI agent,medium
file_hash_sha256,e37cc7f678aa800b805aefcc57ad86251cb7b89a044c43c72be9a77f36a88e57,2026-08-18,malware,unknown,unknown,WordlistLoader,loader,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. SHA256 of a WordlistLoader sample listed in the report IOC section.,AI agent,medium
file_hash_sha256,596f7b1edd97a4e114413b6668151cae3c8a5c7729208d5c2150e65f9ceca6d7,2026-08-18,malware,unknown,unknown,WordlistLoader,loader,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. SHA256 of a WordlistLoader sample listed in the report IOC section.,AI agent,medium
file_hash_sha256,5f5b7c131c852275123ad55028c5f87692f4b206591011a13da5b085dc4df8fd,2026-08-18,malware,unknown,unknown,WordlistLoader,loader,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. SHA256 of a WordlistLoader sample listed in the report IOC section.,AI agent,medium
file_hash_sha256,25fdc2c589a7df6dc45798b1a4a97a6a1d62d12326151e4a9a9d50fea8111b29,2026-08-18,malware,unknown,unknown,WordlistLoader,loader,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. SHA256 of a WordlistLoader sample listed in the report IOC section.,AI agent,medium
file_hash_sha256,9a969110c055c3f48af75ce8d2b75c2e7b898a4519a700c7a0cd1fcbc993ecad,2026-08-18,malware,unknown,unknown,Amatera Stealer,stealer,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. SHA256 of an Amatera Stealer sample listed in the report IOC section.,AI agent,medium
file_hash_sha256,7b8c30af2ca566927fb91e08c33ebb92089e86afb70d74715e5c7d8de6f9ecfc,2026-08-18,malware,unknown,unknown,Amatera Stealer,stealer,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. SHA256 of an Amatera Stealer sample listed in the report IOC section.,AI agent,medium
file_hash_sha256,d9402b049738d4679cb46f09d2511b9ac8f6842ffed29560a7e96046a811e841,2026-08-18,malware,unknown,unknown,Amatera Stealer,stealer,https://www.gendigital.com/blog/insights/research/wordlistloader-delivering-amatera-via-clearfake-campaigns,AI generated. SHA256 of an Amatera Stealer sample listed in the report IOC section.,AI agent,medium
