ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
ip,204.194.50.231,2026-08-05,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2084589989367889931,AI generated. C2 server IP contacted by the ValleyRAT loader delivered via a fake e-Tax tax-return themed malspam email.,AI agent,medium
url,http://204.194.50.231/9856.png,2026-08-05,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2084589989367889931,AI generated. Beacon/callback URL disguised as an image file used by the ValleyRAT loader.,AI agent,medium
file_hash_sha256,098944076200e38a2c97dd2cde6041e766fa8506d80a6c5ff9fbc90b2cdbf82b,2026-08-05,malware,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2084589989367889931,AI generated. SHA256 of the tax returns.img disk image delivered as a ZIP attachment in the malspam email.,AI agent,medium
file_hash_sha256,56e2c9b6b1bee0250613a170e861b5de6ea1bc523985408c557b5b939a607345,2026-08-05,malware,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2084589989367889931,"AI generated. SHA256 of taxreturns.dll, the malicious AppDomainManager Injection loader DLL.",AI agent,medium
file_hash_sha256,3d929643ad39e97ddf3a68fa344abc759b4d0671402c6e995194fc3b1480d0f0,2026-08-05,abusefile,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2084589989367889931,AI generated. SHA256 of the legitimate UwpSurface.exe abused for AppDomainManager Injection sideloading.,AI agent,medium
file_hash_sha256,5b248fe0cd74dcdd9fc21633e67646b3c0568e794f79a7e3f9f13e9dfa3648c2,2026-08-05,related-file,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2084589989367889931,AI generated. SHA256 of the tax returns.exe.config file accompanying the abused legitimate executable.,AI agent,medium
domain,hijndil-ownguen.pages.dev,2026-08-05,phishing-site,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2084588468886552914,AI generated. Attachment link in an invoice-themed malspam email that delivered a malicious archive.,AI agent,medium
domain,ljdnxz.cc,2026-08-05,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2084588468886552914,AI generated. C2 domain contacted by the ValleyRAT loader after installation.,AI agent,medium
file_hash_sha256,b869fbddbda07a9b4e511f533b4b7ac2a161cc88dae0519e0e55347c74db94a8,2026-08-05,abusefile,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2084588468886552914,AI generated. SHA256 of the legitimate ConvertToPDF executable abused for DLL sideloading.,AI agent,medium
file_hash_sha256,f856bcab6dc2d2c4a047202d301f23b6b9e9ffe5ef5c85b5431bff69442ae95f,2026-08-05,malware,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2084588468886552914,AI generated. SHA256 of the malicious PdfcOrE8.dLL sideloaded by the abused legitimate executable.,AI agent,medium
ip,192.252.180.45,2026-08-05,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2084508786782585333,AI generated. C2 server IP contacted by the ValleyRAT loader delivered via an e-invoice themed malspam email.,AI agent,medium
file_hash_sha256,93df03d7db7df23317ee87ebe3946ddff4364e45de5217b0c90c7925b22c8f04,2026-08-05,malware,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2084508786782585333,AI generated. SHA256 of the Tax_Notice_34015.img disk image delivered as a ZIP attachment in the malspam email.,AI agent,medium
file_hash_sha256,e4eec8cfe799202981413b06fba0f580c45598cacde6546a3011004cac051c9c,2026-08-05,malware,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2084508786782585333,"AI generated. SHA256 of nvml.dll, the malicious DLL sideloaded to run ValleyRAT.",AI agent,medium
file_hash_sha256,93694473622f770d539263ae211dde4715264b0f23c858ba69796adca76cae35,2026-08-05,abusefile,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2084508786782585333,"AI generated. SHA256 of the legitimate executable abused for DLL sideloading, persisted as RuntimeBroker.exe.",AI agent,medium
file_hash_sha256,f5a5b038ad3b56876d220502afcdf4a6313ef62084ee1705517c7e031f73b3c0,2026-08-05,related-file,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2084508786782585333,"AI generated. SHA256 of NVML.DAT, a supporting file dropped as part of the ValleyRAT infection chain.",AI agent,medium
domain,mangorbit.com,2026-08-04,c2,unknown,unknown,unknown,unknown,https://www.manifold.security/blog/open-vsx-evil-twin-extensions,AI generated. Common base domain used by all 77 fake Open VSX extensions to exfiltrate collected developer info.,AI agent,medium
domain,pulse.mangorbit.com,2026-08-04,c2,unknown,unknown,unknown,unknown,https://www.manifold.security/blog/open-vsx-evil-twin-extensions,AI generated. Collection server subdomain used by most fake extensions to send device and dev-environment info.,AI agent,medium
domain,pulse2.mangorbit.com,2026-08-04,c2,unknown,unknown,unknown,unknown,https://www.manifold.security/blog/open-vsx-evil-twin-extensions,AI generated. Alternate collection server subdomain used by fake extensions to send exfiltrated data.,AI agent,medium
domain,api.mangorbit.com,2026-08-04,c2,unknown,unknown,unknown,unknown,https://www.manifold.security/blog/open-vsx-evil-twin-extensions,AI generated. API host used by some fake extensions to submit collected data.,AI agent,medium
domain,cb.mangorbit.com,2026-08-04,c2,unknown,unknown,unknown,unknown,https://www.manifold.security/blog/open-vsx-evil-twin-extensions,AI generated. Base domain used to generate randomized subdomains for receiving exfiltrated data.,AI agent,medium
domain,ms365-device.com,2026-07-31,phishing-site,Storm-2945 (Midnight Blizzard/APT29 sub-cluster),russia,N/A,N/A,https://www.microsoft.com/en-us/security/blog/2026/07/31/captivecrunch-midnight-blizzard-targets-travelers-worldwide-for-malware-delivery-and-credential-theft/,AI generated. Redirect domain used for Microsoft Entra device code phishing in the CaptiveCrunch campaign.,AI agent,medium
domain,ms365-live.com,2026-07-31,phishing-site,Storm-2945 (Midnight Blizzard/APT29 sub-cluster),russia,N/A,N/A,https://www.microsoft.com/en-us/security/blog/2026/07/31/captivecrunch-midnight-blizzard-targets-travelers-worldwide-for-malware-delivery-and-credential-theft/,AI generated. Redirect domain used for Microsoft Entra device code phishing in the CaptiveCrunch campaign.,AI agent,medium
domain,m365-owa.com,2026-07-31,phishing-site,Storm-2945 (Midnight Blizzard/APT29 sub-cluster),russia,N/A,N/A,https://www.microsoft.com/en-us/security/blog/2026/07/31/captivecrunch-midnight-blizzard-targets-travelers-worldwide-for-malware-delivery-and-credential-theft/,AI generated. Adversary-in-the-middle phishing domain impersonating Microsoft 365 login.,AI agent,medium
