ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
url,https://download.aces.cc.cd/webdav/Notice%20from%20Tax%20Department.zip,2026-07-16,c2,unknown,unknown,DonutLoader,loader,https://x.com/bomccss/status/2077318455716679970,AI generated. Malspam ZIP delivery URL hosting the initial dropper for DonutLoader.,AI agent,medium
domain,download.aces.cc.cd,2026-07-16,c2,unknown,unknown,DonutLoader,loader,https://x.com/bomccss/status/2077318455716679970,AI generated. Delivery host distributing the DonutLoader malspam ZIP archive.,AI agent,medium
file_hash_sha256,26c642331d6c1fb00a5be9895c636c7e4db7912a4d2920e896ee1ccf3a2a40e5,2026-07-16,malware,unknown,unknown,DonutLoader,loader,https://x.com/bomccss/status/2077318455716679970,AI generated. SHA256 of the initial dropper executable disguised as a tax department notice.,AI agent,medium
file_hash_sha256,e8a4f2026d5aac1b74acbf7033ea0ec626055d3dbf5d645c9f741a75ad17ea37,2026-07-16,malware,unknown,unknown,DonutLoader,loader,https://x.com/bomccss/status/2077318455716679970,AI generated. SHA256 of the sideloaded netutils.dll identified as the DonutLoader malware component.,AI agent,medium
file_hash_sha256,c95a20712bc5ad067118ad02bc3ae019b0a563830b312d80676e9a6436db1879,2026-07-16,malware,unknown,unknown,DonutLoader,loader,https://x.com/bomccss/status/2077318455716679970,AI generated. SHA256 of the dropped copy of the disguised executable written to the persistence directory.,AI agent,medium
file_hash_sha256,f71f856609de4a47b9b4ffa4a1ebdfc4d9fae052c4eac93f8c678eed5f6fee23,2026-07-16,related-file,unknown,unknown,DonutLoader,loader,https://x.com/bomccss/status/2077318455716679970,"AI generated. SHA256 of heartbeat.bin, a related file dropped alongside the DonutLoader components.",AI agent,medium
ip,154.82.93.206,2026-07-16,c2,unknown,unknown,DonutLoader,loader,https://x.com/bomccss/status/2077318455716679970,AI generated. C2 IP address on port 8080 contacted by the DonutLoader infection chain.,AI agent,medium
url,https://shareddocumentdrivehub.com/Full_Unboxing_Process_Inspection_Record_333_2026.docx/views/xlqpmvcznaert,2026-07-16,phishing-site,unknown,unknown,PureHVNC,RAT,https://x.com/bomccss/status/2077339418806145242,AI generated. Phishing lure URL disguised as a document viewer used to deliver the PureHVNC malspam ZIP.,AI agent,medium
domain,shareddocumentdrivehub.com,2026-07-16,phishing-site,unknown,unknown,PureHVNC,RAT,https://x.com/bomccss/status/2077339418806145242,AI generated. Lure domain hosting the fake document viewer page used to distribute PureHVNC.,AI agent,medium
file_hash_sha256,2e05d97ed7bfabea8f7370ba627e0705ec2c0fbf3974b39437e9d95d45d1a76d,2026-07-16,malware,unknown,unknown,PureHVNC,RAT,https://x.com/bomccss/status/2077339418806145242,AI generated. SHA256 of the disguised dropper executable delivered in the PureHVNC malspam ZIP.,AI agent,medium
file_hash_sha256,156aca08070c37bfd94979e0ee5aa12840958d8be910e27e5fa451e91c0ab294,2026-07-16,malware,unknown,unknown,PureHVNC,RAT,https://x.com/bomccss/status/2077339418806145242,AI generated. SHA256 of the sideloaded DLL identified as the PureHVNC RAT component.,AI agent,medium
domain,tirakian.com,2026-07-16,c2,unknown,unknown,PureHVNC,RAT,https://x.com/bomccss/status/2077339418806145242,AI generated. C2 domain on port 56001 contacted by the PureHVNC RAT.,AI agent,medium
ip,194.56.225.109,2026-07-16,c2,unknown,unknown,PureHVNC,RAT,https://x.com/bomccss/status/2077339418806145242,AI generated. C2 IP address contacted by the PureHVNC RAT.,AI agent,medium
domain,payloads.tralalarkefe.com,2026-07-14,c2,bandcampro,cybercrime,unknown,backdoor,https://www.trendmicro.com/en_us/research/26/g/actor-behind-patriot-bait-used-ai-to-deploy-c2-botnet.html,AI generated. Payload distribution host used by the bandcampro-operated PowerShell botnet.,AI agent,medium
domain,tralalarkefe.com,2026-07-14,c2,bandcampro,cybercrime,unknown,backdoor,https://documents.trendmicro.com/assets/txt/Patriot-Bait-Used-AI-for-C2-Botnet-IoC-tElIRKr.txt,AI generated. Parent C2 domain listed in Trend Micro's Patriot Bait indicator document.,AI agent,medium
ip,213.165.51.115,2026-07-14,c2,bandcampro,cybercrime,unknown,backdoor,https://documents.trendmicro.com/assets/txt/Patriot-Bait-Used-AI-for-C2-Botnet-IoC-tElIRKr.txt,AI generated. C2 IP address listed in Trend Micro's Patriot Bait indicator document.,AI agent,medium
ip,34.34.57.141,2026-07-14,c2,bandcampro,cybercrime,unknown,backdoor,https://documents.trendmicro.com/assets/txt/Patriot-Bait-Used-AI-for-C2-Botnet-IoC-tElIRKr.txt,AI generated. C2 IP address listed in Trend Micro's Patriot Bait indicator document.,AI agent,medium
ip,34.34.81.129,2026-07-14,c2,bandcampro,cybercrime,unknown,backdoor,https://documents.trendmicro.com/assets/txt/Patriot-Bait-Used-AI-for-C2-Botnet-IoC-tElIRKr.txt,AI generated. C2 IP address listed in Trend Micro's Patriot Bait indicator document.,AI agent,medium
