ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
ip,45.79.183.61,2026-09-22,c2,Carbo506,unknown,CARBONATO,botnet,https://www.threatdown.com/blog/carbonato/,AI generated. C2 hub listed in the primary source report.,AI agent,medium
ip,91.99.195.164,2026-09-22,c2,Carbo506,unknown,CARBONATO,botnet,https://www.threatdown.com/blog/carbonato/,AI generated. Earlier fsociety-era C2 server listed in the primary source.,AI agent,medium
ip,213.136.79.115,2026-09-22,c2,Carbo506,unknown,CARBONATO,botnet,https://www.threatdown.com/blog/carbonato/,AI generated. Beacon and reverse shell server listed in the primary source.,AI agent,medium
ip,213.136.83.197,2026-09-03,c2,Carbo506,unknown,CARBONATO,botnet,https://www.threatdown.com/blog/carbonato/,AI generated. LLM gateway backend confirmed live by the researchers on 2026-09-03.,AI agent,medium
ip,190.211.124.187,2026-09-22,c2,Carbo506,unknown,CARBONATO,botnet,https://www.threatdown.com/blog/carbonato/,AI generated. Reverse SSH tunnel sink used to maintain access to victim hosts.,AI agent,medium
domain,carbonato-proxy-draba.vercel.app,2026-09-22,c2,Carbo506,unknown,CARBONATO,botnet,https://www.threatdown.com/blog/carbonato/,AI generated. LLM proxy domain used by the operators; reported as suspended.,AI agent,medium
domain,carbonato-proxy-zeta.vercel.app,2026-09-22,c2,Carbo506,unknown,CARBONATO,botnet,https://www.threatdown.com/blog/carbonato/,AI generated. LLM proxy domain used by the operators; reported as suspended.,AI agent,medium
domain,carbonato-proxy-zeta-2.vercel.app,2026-09-22,c2,Carbo506,unknown,CARBONATO,botnet,https://www.threatdown.com/blog/carbonato/,AI generated. LLM proxy domain used by the operators; reported as suspended.,AI agent,medium
domain,third-party.com,2026-09-23,phishing-site,unknown,unknown,unknown,unknown,https://www.manifold.security/blog/third-party-com-placeholder-clickfix,AI generated. Placeholder domain from developer docs now serving a fake Cloudflare verification ClickFix lure.,AI agent,medium
domain,elxxvvx.xyz,2026-09-23,c2,unknown,unknown,unknown,unknown,https://www.manifold.security/blog/third-party-com-placeholder-clickfix,AI generated. Second-stage host from which the pasted PowerShell command retrieves a script.,AI agent,medium
