ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
file_hash_sha256,dfc8e7b7e48faab9a410111ea31001c729ab9b1c83525499f028b5344869be9e,2026-08-12,malware,unknown,unknown,"SnakeKeylogger, DonutLoader",stealer,https://x.com/bomccss/status/2088132641665249556,AI generated. SHA256 of the JS downloader extracted from the invoice-themed RAR attachment.,AI agent,medium
file_hash_sha256,52f0c0230b580e2fdf53a378b5c6d0db9829af900dae43e0df8f18635cd9f0c1,2026-08-12,malware,unknown,unknown,"SnakeKeylogger, DonutLoader",stealer,https://x.com/bomccss/status/2088132641665249556,AI generated. SHA256 of the PIF payload dropped into the user Documents folder.,AI agent,medium
file_hash_sha256,36ea8b1a990ceb83adf53f626078d631580b7d973e410e916a4818fab0014d3d,2026-08-12,related-file,unknown,unknown,"SnakeKeylogger, DonutLoader",stealer,https://x.com/bomccss/status/2088132641665249556,AI generated. SHA256 of the TTF-named component file written alongside the PIF payload.,AI agent,medium
domain,mail.elpasohonroso.com,2026-08-12,c2,unknown,unknown,"SnakeKeylogger, DonutLoader",stealer,https://x.com/bomccss/status/2088132641665249556,AI generated. Mail server host used as the exfiltration destination of the infection chain.,AI agent,medium
file_hash_md5,f205ab7e6aefc10b9833d1a9a91bad02,2026-08-13,related-file,unknown,unknown,DCRat,RAT,https://www.trellix.com/blogs/research/signed-sealed-injected-dcrat-mechanics-2026/,AI generated. MD5 of the judicial-themed phishing email that starts the DCRat chain.,AI agent,medium
file_hash_md5,a3a471f1c7a605dd34af49ef075e1251,2026-08-13,malware,unknown,unknown,DCRat,RAT,https://www.trellix.com/blogs/research/signed-sealed-injected-dcrat-mechanics-2026/,AI generated. MD5 of the malicious SVG performing HTML smuggling.,AI agent,medium
file_hash_md5,13df3e065c421436bf0ac6fed3f9bb7f,2026-08-13,related-file,unknown,unknown,DCRat,RAT,https://www.trellix.com/blogs/research/signed-sealed-injected-dcrat-mechanics-2026/,AI generated. MD5 of the password-protected 7z archive delivered by the SVG.,AI agent,medium
file_hash_md5,d4bb45d3aef7a9161df4cadaeeba6a39,2026-08-13,related-file,unknown,unknown,DCRat,RAT,https://www.trellix.com/blogs/research/signed-sealed-injected-dcrat-mechanics-2026/,AI generated. MD5 of the sideloaded loader DLL libbrotlienc.dll.,AI agent,medium
file_hash_md5,acef69c68b8c3d3c3e1e53196a26ca60,2026-08-13,malware,unknown,unknown,DCRat,RAT,https://www.trellix.com/blogs/research/signed-sealed-injected-dcrat-mechanics-2026/,AI generated. MD5 of the final DCRat payload Client.exe.,AI agent,medium
ip,158.94.208.109,2026-08-13,c2,unknown,unknown,DCRat,RAT,https://www.trellix.com/blogs/research/signed-sealed-injected-dcrat-mechanics-2026/,AI generated. C2 server contacted by the injected DCRat payload.,AI agent,medium
domain,built.3jkg8d.com,2026-08-12,c2,APT-C-06 (Darkhotel),unknown,unknown,unknown,https://mp.weixin.qq.com/s/KrQyZ2AZn9dcL3Fqyg_y3Q,AI generated. Domain listed in the IOC appendix of the APT-C-06 campaign report.,AI agent,medium
file_hash_md5,4a88efd00ba8b036ec4642fcecbe6df3,2026-08-12,malware,APT-C-06 (Darkhotel),unknown,unknown,unknown,https://mp.weixin.qq.com/s/KrQyZ2AZn9dcL3Fqyg_y3Q,AI generated. MD5 of a sample listed in the IOC appendix of the APT-C-06 campaign report.,AI agent,medium
file_hash_md5,60fd3dbfeb1a44ed2a8ad46113d58262,2026-08-12,malware,APT-C-06 (Darkhotel),unknown,unknown,unknown,https://mp.weixin.qq.com/s/KrQyZ2AZn9dcL3Fqyg_y3Q,AI generated. MD5 of a sample listed in the IOC appendix of the APT-C-06 campaign report.,AI agent,medium
file_hash_md5,d033868f7b4374936dc462b0b016abaf,2026-08-12,malware,APT-C-06 (Darkhotel),unknown,unknown,unknown,https://mp.weixin.qq.com/s/KrQyZ2AZn9dcL3Fqyg_y3Q,AI generated. MD5 of a sample listed in the IOC appendix of the APT-C-06 campaign report.,AI agent,medium
file_hash_md5,be6d6d01740d210cb16973d81a1fd782,2026-08-12,malware,APT-C-06 (Darkhotel),unknown,unknown,unknown,https://mp.weixin.qq.com/s/KrQyZ2AZn9dcL3Fqyg_y3Q,AI generated. MD5 of a sample listed in the IOC appendix of the APT-C-06 campaign report.,AI agent,medium
