ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
file_hash_md5,db58adc4a6c192520ed509b20a928279,2026-08-26,malware,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,TWOSTROKE,backdoor,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. Hash of the TWOSTROKE backdoor sample listed in the IOC section.,AI agent,medium
file_hash_sha1,c0dba95939f7fc1a55b7aa6c132a204f073a981d,2026-08-26,malware,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,TWOSTROKE,backdoor,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. Hash of the TWOSTROKE backdoor sample listed in the IOC section.,AI agent,medium
file_hash_sha256,597c40e0b23f38f30a3c85be0510b14985b2948895819c899e3f3c8f200aa437,2026-08-26,malware,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,TWOSTROKE,backdoor,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. Hash of the TWOSTROKE backdoor sample listed in the IOC section.,AI agent,medium
file_hash_md5,07dd28b748656e9e1a870c538d6df68c,2026-08-26,tool,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,N/A,N/A,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. Hash of the reverse SSH tunnelling tool masquerading as wtsapi32.dll.,AI agent,medium
file_hash_sha1,e39bb97415978fa3484298735bd020662a51f3ab,2026-08-26,tool,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,N/A,N/A,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. Hash of the reverse SSH tunnelling tool masquerading as wtsapi32.dll.,AI agent,medium
file_hash_sha256,d23c1b7b917f53e4e5a608e9870e574f7461eead277726249c4acf4a2b0bef4b,2026-08-26,tool,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,N/A,N/A,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. Hash of the reverse SSH tunnelling tool masquerading as wtsapi32.dll.,AI agent,medium
ip,172.86.98.113,2026-08-26,c2,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,N/A,N/A,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. C2 contacted over TCP/443 by the reverse SSH tunnelling tool.,AI agent,medium
domain,neexportfolio.com,2026-08-26,c2,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,TWOSTROKE,backdoor,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. C2 domain hardcoded in the TWOSTROKE backdoor.,AI agent,medium
domain,neexportfolio.azurewebsites.net,2026-08-26,c2,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,TWOSTROKE,backdoor,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. C2 domain hardcoded in the TWOSTROKE backdoor.,AI agent,medium
domain,neexportfolio.eastus.cloudapp.azure.com,2026-08-26,c2,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,TWOSTROKE,backdoor,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. C2 domain hardcoded in the TWOSTROKE backdoor.,AI agent,medium
domain,aecert.org,2026-08-26,c2,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,unknown,unknown,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. Previously reported Tortoiseshell C2 used as the pivot point for the new infrastructure hunt.,AI agent,medium
ip,185.66.68.213,2026-08-26,unknown,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,unknown,unknown,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. Tortoiseshell-linked infrastructure host; the vendor did not confirm its specific role.,AI agent,medium
ip,185.253.116.71,2026-08-26,unknown,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,unknown,unknown,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. Tortoiseshell-linked infrastructure host; the vendor did not confirm its specific role.,AI agent,medium
ip,185.253.116.242,2026-08-26,unknown,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,unknown,unknown,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. Tortoiseshell-linked infrastructure host; the vendor did not confirm its specific role.,AI agent,medium
ip,185.253.118.246,2026-08-26,unknown,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,unknown,unknown,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. Tortoiseshell-linked infrastructure host; the vendor did not confirm its specific role.,AI agent,medium
ip,94.126.227.20,2026-08-26,unknown,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,unknown,unknown,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. Tortoiseshell-linked infrastructure host; the vendor did not confirm its specific role.,AI agent,medium
ip,89.44.80.42,2026-08-26,unknown,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,unknown,unknown,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. Tortoiseshell-linked infrastructure host; the vendor did not confirm its specific role.,AI agent,medium
ip,91.193.16.187,2026-08-26,unknown,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,unknown,unknown,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. Tortoiseshell-linked infrastructure host; the vendor did not confirm its specific role.,AI agent,medium
ip,89.44.80.234,2026-08-26,unknown,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,unknown,unknown,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. Tortoiseshell-linked infrastructure host; the vendor did not confirm its specific role.,AI agent,medium
ip,89.44.80.61,2026-08-26,unknown,Tortoiseshell (Mirage Kitten / UNC1549 / Nimbus Manticore),iran,unknown,unknown,https://www.group-ib.com/blog/tortoiseshell-apt-toolset-infrastructure/,AI generated. Tortoiseshell-linked infrastructure host; the vendor did not confirm its specific role.,AI agent,medium
