ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
url,https://claude.ai/public/artifacts/ca456f1f-44c0-42af-b329-4f1c7534a877,2026-07-22,phishing-site,unknown,unknown,SectopRAT,RAT,https://www.huntress.com/blog/fakeagent-claude-desktop-malvertising-ends-in-dotnet-rat,AI generated. Malicious Claude.ai Artifact used as a fake Claude Desktop download page in the FakeAgent malvertising campaign.,AI agent,medium
domain,claude.ai.download-app.us,2026-07-22,phishing-site,unknown,unknown,SectopRAT,RAT,https://www.huntress.com/blog/fakeagent-claude-desktop-malvertising-ends-in-dotnet-rat,AI generated. Attacker-registered redirect domain reached from the malicious Artifact download button.,AI agent,medium
domain,download-app.us,2026-07-22,phishing-site,unknown,unknown,SectopRAT,RAT,https://www.huntress.com/blog/fakeagent-claude-desktop-malvertising-ends-in-dotnet-rat,AI generated. Attacker-registered domain used in the ClaudeDesktop.exe redirect chain.,AI agent,medium
url,https://downloading-api.it.com/html/claude/win,2026-07-22,phishing-site,unknown,unknown,SectopRAT,RAT,https://www.huntress.com/blog/fakeagent-claude-desktop-malvertising-ends-in-dotnet-rat,AI generated. Follow-on download URL serving the fake ClaudeDesktop.exe installer.,AI agent,medium
ip,2.24.131.246,2026-07-22,c2,unknown,unknown,SectopRAT,RAT,https://www.huntress.com/blog/fakeagent-claude-desktop-malvertising-ends-in-dotnet-rat,AI generated. SectopRAT C2 address active at the time of the report.,AI agent,medium
domain,5ca8758c-02d0-4a72-89c8-d468b66dda41.com,2026-07-22,c2,unknown,unknown,SectopRAT,RAT,https://www.huntress.com/blog/fakeagent-claude-desktop-malvertising-ends-in-dotnet-rat,AI generated. SectopRAT fallback/backup C2 domain.,AI agent,medium
domain,polse.us,2026-07-22,c2,unknown,unknown,StealC,stealer,https://www.huntress.com/blog/fakeagent-claude-desktop-malvertising-ends-in-dotnet-rat,"AI generated. Domain linked to the same registrant, previously used to distribute StealC and seized under Operation Endgame.",AI agent,medium
ip,107.189.24.67,2025-05-30,c2,unknown,unknown,SectopRAT,RAT,https://www.huntress.com/blog/fakeagent-claude-desktop-malvertising-ends-in-dotnet-rat,AI generated. Historical SectopRAT C2 address decoded from blockchain-based configuration data.,AI agent,medium
ip,104.194.133.210,2025-07-13,c2,unknown,unknown,SectopRAT,RAT,https://www.huntress.com/blog/fakeagent-claude-desktop-malvertising-ends-in-dotnet-rat,AI generated. Historical SectopRAT C2 address decoded from blockchain-based configuration data.,AI agent,medium
ip,107.189.26.86,2025-07-26,c2,unknown,unknown,SectopRAT,RAT,https://www.huntress.com/blog/fakeagent-claude-desktop-malvertising-ends-in-dotnet-rat,AI generated. Historical SectopRAT C2 address decoded from blockchain-based configuration data.,AI agent,medium
