ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
url,https://www.gqloushi.com,2026-08-31,phishing-site,unknown,unknown,unknown,unknown,https://x.com/bomccss/status/2094368667953922307,AI generated. Download site linked from Japanese-language malspam posing as a tax notice.,AI agent,medium
file_hash_sha256,a058ad948ea2dcccb2531714157c396fdd9d5d2e96a158b5dae68e816f3de3d9,2026-08-31,malware,unknown,unknown,unknown,unknown,https://x.com/bomccss/status/2094368667953922307,AI generated. SHA256 of uni.zip downloaded from the malspam link.,AI agent,medium
file_hash_sha256,8f3fc25a579900062606a718c5223e6be997a6c5e320cdc693ade94252a29fb3,2026-08-31,malware,unknown,unknown,unknown,unknown,https://x.com/bomccss/status/2094368667953922307,AI generated. SHA256 of the executable extracted from uni.zip and run by the victim.,AI agent,medium
file_hash_sha256,c5dbc5bc877a7f2e5583c8d7cc85bc11c1797ce458ea74539214b832cd8e04b9,2026-08-31,related-file,unknown,unknown,unknown,unknown,https://x.com/bomccss/status/2094368667953922307,AI generated. SHA256 of rdclient.exe written under C:\ProgramData\host by the malspam payload.,AI agent,medium
file_hash_sha256,7ed2a077a1ce34fcb182e5135ae75ad7bd96207c3204c9f343095f967bfa109f,2026-08-31,related-file,unknown,unknown,unknown,unknown,https://x.com/bomccss/status/2094368667953922307,AI generated. SHA256 of rdservice.exe written under C:\ProgramData\host by the malspam payload.,AI agent,medium
file_hash_sha256,43701a2a1571ce9419b9b3c3634f61e2b815dd9e48c6cc5468b974c11d1dad05,2026-08-31,related-file,unknown,unknown,unknown,unknown,https://x.com/bomccss/status/2094368667953922307,AI generated. SHA256 of host.dat dropped under C:\ProgramData\host by the malspam payload.,AI agent,medium
file_hash_sha256,7f49d9c3239199bfd6a8923bff31a43025751a6665c74ce4666acdcee6c2e9b0,2026-08-31,related-file,unknown,unknown,unknown,unknown,https://x.com/bomccss/status/2094368667953922307,AI generated. SHA256 of the cfg.ini configuration file dropped by the malspam payload.,AI agent,medium
ip,205.186.112.199,2026-08-31,c2,unknown,unknown,unknown,unknown,https://x.com/bomccss/status/2094368667953922307,AI generated. Destination contacted on TCP port 7788 by the malspam payload.,AI agent,medium
file_hash_sha256,396f05f2a6976fbbc53646bdf21f14f7b63ae62f27dd4c40e93e5f21943eb666,2026-08-31,malware,unknown,unknown,ValleyRAT,backdoor,https://x.com/bomccss/status/2094365484737311169,AI generated. SHA256 of the ZIP attached to malspam posing as an electronic invoice notice.,AI agent,medium
file_hash_sha256,22b54a1f7344b4f0749aa568e2f219200525e27525c177ecbf073ee8eda5d0a8,2026-08-31,related-file,unknown,unknown,ValleyRAT,backdoor,https://x.com/bomccss/status/2094365484737311169,AI generated. SHA256 of the IMG disk image contained in the malspam attachment.,AI agent,medium
file_hash_sha256,5c53fc869e4e178c99aa04818e4e743847a6e4ac92743b59f79d502a9616410b,2026-08-31,malware,unknown,unknown,ValleyRAT,backdoor,https://x.com/bomccss/status/2094365484737311169,AI generated. SHA256 of the malicious winhttp.dll loaded from the mounted image.,AI agent,medium
