event_key,date,week,month,event_type,title,summary,source_file,source_url,confidence,needs_review,monthly_followup_candidate
2026-06-18_fortibleed_fortinet_vpn_credential_leak,2026-06-18,2026-W25,2026-06,incident,"FortiBleedデータ漏えい：73,000件のFortinet VPN認証情報が露出","「FortiBleed」と呼ばれるデータ漏えいで世界73,932件のFortinet/FortiGate VPN認証情報（ユーザー名・メール・平文パスワード）が露出した。194か国・21,632ドメインに及び政府・金融・医療など広範な業種が影響を受けている。設定データの入手経路は不明で既知脆弱性・新たな欠陥・別手法による窃取の可能性がある。",daily-news/news/2026_04-06/20260618.md,https://www.bleepingcomputer.com/news/security/fortibleed-leak-exposes-fortinet-vpn-credentials-for-73-000-devices/,high,false,yes
2026-06-18_joomla_jce_plugin_cve_2026_48907_active_exploitation,2026-06-18,2026-W25,2026-06,active_exploitation,JoomlaプラグインCVE-2026-48907の実悪用：CISAがKEVに追加し連邦機関に緊急対応を命令,CISAはJoomla Content Editorプラグインの最大深刻度の脆弱性CVE-2026-48907をKEVカタログに追加した。不適切なアクセス制御により未認証の攻撃者がPHPコードをアップロード・実行でき自動化された攻撃が確認されている。JCE Pro 2.9.99.6で修正済みで連邦機関は金曜までの対応を命じられた。,daily-news/news/2026_04-06/20260618.md,https://www.bleepingcomputer.com/news/security/cisa-orders-feds-to-patch-max-severity-joomla-plugin-flaw-by-friday/,high,false,yes
2026-06-18_microsoft_defender_rogueplanet_zero_day_cve_2026_50656,2026-06-18,2026-W25,2026-06,vulnerability_advisory,Microsoft Defender ゼロデイCVE-2026-50656（RoguePlanet）：PoC公開・修正準備中,Microsoft Malware Protection EngineにSYSTEM権限への権限昇格脆弱性CVE-2026-50656（RoguePlanet）が発見された。完全更新済みのWindows 10/11で動作するPoCが公開済みで競合状態を悪用しリアルタイム保護の有無に依存しない。Microsoftは修正作業中であり実際の悪用は確認されていない。,daily-news/news/2026_04-06/20260618.md,https://www.bleepingcomputer.com/news/microsoft/microsoft-working-on-defender-patch-for-rogueplanet-zero-day/,high,false,yes
2026-06-18_kodak_data_breach_shinyhunters,2026-06-18,2026-W25,2026-06,incident,Kodakのデータ侵害：ShinyHunters恐喝グループが220万件超のデータ窃取を主張,Kodakは権限のない第三者による一時的なデータアクセスを確認した。ShinyHunters恐喝グループが顧客PII・社内データ220万件超の窃取を主張し6月18日までに連絡がなければ漏えいすると脅している。侵入経路・帰属はKodakから公表されていない。,daily-news/news/2026_04-06/20260618.md,https://www.bleepingcomputer.com/news/security/kodak-confirms-data-breach-claimed-by-shinyhunters-extortion-gang/,high,false,yes
2026-06-18_malicious_jetbrains_plugins_ai_api_key_theft,2026-06-18,2026-W25,2026-06,supply_chain,JetBrains Marketplace上の悪性プラグイン15件がAI APIキーを窃取,JetBrains Marketplace上でOpenAI・DeepSeekなどのAI APIキーを盗む15個の悪性プラグインが確認された。7つのベンダーアカウントから公開され合計約7万回インストールされており設定画面でのキー入力時にHTTPで攻撃者サーバーへ送信される。,daily-news/news/2026_04-06/20260618.md,https://www.bleepingcomputer.com/news/security/malicious-jetbrains-marketplace-plugins-steal-ai-api-keys-from-developers/,high,false,maybe
2026-06-18_mastra_npm_supply_chain_attack,2026-06-18,2026-W25,2026-06,supply_chain,Mastra npmパッケージ140件超が協調的なサプライチェーン攻撃で侵害,Socketが、Mastra名前空間の140件超のnpmパッケージが侵害されたサプライチェーン攻撃を検出した。タイポスクワット依存関係easy-day-jsをpostinstallで注入しマルチプラットフォームで永続化・ブラウザ履歴・暗号資産ウォレット情報を収集する。開発端末・CIランナー・ビルド環境が影響範囲に含まれる。,daily-news/news/2026_04-06/20260618.md,https://socket.dev/blog/mastra-npm-packages-compromised,high,false,yes
2026-06-18_npm_prompt_injection_ai_scanner_evasion,2026-06-18,2026-W25,2026-06,security_research,npmパッケージがプロンプトインジェクションとトークンフラッディングでAIマルウェアスキャナーを妨害,Socketは、AIベースのマルウェアスキャナーを直接狙うnpmパッケージshai_hulululud@1.0.48596を確認した。350万トークン超に膨張したファイルにプロンプトインジェクション命令や難読化コードを埋め込みLLMのコンテキスト上限を悪用する。AIスキャナーの弱点を突く新たな手法として防御側が注目すべき事象とされる。,daily-news/news/2026_04-06/20260618.md,https://socket.dev/blog/npm-package-uses-prompt-injection-and-token-flooding-to-disrupt-ai-malware-scanners,high,false,maybe
2026-06-18_babadeda_loader_clickfix_campaign,2026-06-18,2026-W25,2026-06,malware_campaign,BabaDedaローダーを使った教育・金融組織向けClickFixマルウェアキャンペーン,Morphisecは2026年4月、教育・金融組織を標的とするBabaDedaローダーを使ったClickFixキャンペーンを確認した。PowerShell実行後DLLサイドローディングとプロセスインジェクションでDanaBot・SectopRATなどを配布する。ロシア・ベラルーシ環境では自動終了し解析回避技術を多数使用している。,daily-news/news/2026_04-06/20260618.md,https://www.morphisec.com/blog/what-is-the-babadeda-loader-analysis-of-a-new-clickfix-malware-campaign/,high,false,maybe
2026-06-18_errtraffic_clickfix_maas_framework_analysis,2026-06-18,2026-W25,2026-06,security_research,ErrTrafficの詳細分析：ClickFix配布フレームワークのMaaS化と2クラスタ構造,SekoiaはClickFix誘導を配信する悪性JavaScriptフレームワークErrTrafficを詳細分析した。侵害WordPressサイトに注入され地理・OS・参照元に応じてVidar・Stealc・DanaBot等を配布するMaaS型TDSでAnalyticsとBeerの2クラスタが確認されている。EtherHidingでPolygonブロックチェーンからC2を解決する手法も使用されている。,daily-news/news/2026_04-06/20260618.md,https://blog.sekoia.io/unveiling-errtraffic-inside-a-growing-clickfix-malware-distribution-framework/,high,false,yes
2026-06-18_crypto_clipboard_hijacker_fake_reputation,2026-06-18,2026-W25,2026-06,malware_campaign,GitHub・YouTubeでの偽の評判を使った暗号資産クリップボードハイジャッカー配布,Check Point Researchは、Rust製の暗号資産クリップボードハイジャッカーをWordPressフィッシングサイト・GitHub・SourceForge・YouTubeでの偽評判とともに配布するキャンペーンを分析した。利益獲得ツールに偽装しWindows・macOSでクリップボード内の暗号資産ウォレットアドレスを攻撃者のものに置換する。,daily-news/news/2026_04-06/20260618.md,https://research.checkpoint.com/2026/from-stars-to-upvotes-fake-reputation-fueling-a-crypto-clipboard-hijacker/,high,false,maybe
