event_key,date,week,month,event_type,title,summary,source_file,source_url,confidence,needs_review,monthly_followup_candidate
2026-06-13_valleyrat_japanese_malspam,2026-06-13,2026-W24,2026-06,malware_campaign,日本語マルスパムによるValleyRAT配布,件名「電子請求書明細書」の日本語マルスパムがzipリンクを使いValleyRATを配布。MicrosoftEdgeUpdate.exeとしてDLLサイドローディングし、43.128.26.132のC2へ通信する。,daily-news/news/2026_04-06/20260613.md,https://x.com/tdatwja/status/2065249834249163138,high,false,maybe
2026-06-13_agentTesla_japanese_malspam,2026-06-13,2026-W24,2026-06,malware_campaign,日本語マルスパムによるAgentTesla配布,件名「発注書」の日本語マルスパムがrar添付でAgentTeslaを配布。.rar > .js > .exeの経路でFTPサーバへ通信する。,daily-news/news/2026_04-06/20260613.md,https://x.com/bomccss/status/2065276315322999241,high,false,maybe
2026-06-13_maine_breach_portal_fake_disclosures,2026-06-13,2026-W24,2026-06,incident,メイン州侵害通知ポータルへの偽通知投稿と一時停止,メイン州司法長官の公開侵害通知ポータルにDiscord・VRChat名義の偽通知が投稿・掲載された。自動掲載の仕組みが悪用され、ポータルは検証手続き見直しのため一時停止された。,daily-news/news/2026_04-06/20260613.md,https://www.bleepingcomputer.com/news/security/maine-disables-data-breach-notification-portal-after-fake-disclosures/,high,false,no
2026-06-13_phpbb_auth_bypass_vulnerability,2026-06-13,2026-W24,2026-06,vulnerability_advisory,phpBB 10年間潜んでいた認証バイパス脆弱性修正,phpBBフォーラムに管理者を含む任意ユーザーとしてログイン可能な認証バイパス脆弱性が発見された。phpBB 3.3.16以下および4.0.0-a2に影響し、3.3.17で修正済み。実悪用の報告はない。,daily-news/news/2026_04-06/20260613.md,https://www.bleepingcomputer.com/news/security/phpbb-forum-fixes-auth-bypass-bug-lurking-for-a-decade/,high,false,no
2026-06-13_conti_member_guilty_plea,2026-06-13,2026-W24,2026-06,takedown,ウクライナ国籍Contiメンバーが有罪答弁,アイルランドから引き渡されたOleksii Lytvynenkoが通信詐欺共謀の罪で有罪答弁。Contiは世界1000以上の組織を標的に1.5億ドル超の身代金を得たとされ、攻撃用ローダーのコーディングにも関与していた。,daily-news/news/2026_04-06/20260613.md,https://www.bleepingcomputer.com/news/security/ukrainian-national-pleads-guilty-to-role-in-conti-ransomware-operation/,high,false,no
2026-06-13_arch_linux_aur_supply_chain,2026-06-13,2026-W24,2026-06,supply_chain,Arch Linux AUR 400件超パッケージ侵害でrootkitとインフォスティーラー配布,AUR上の400件超のパッケージが悪意あるメンテナーに乗っ取られ、npmパッケージatomic-lockfile経由でLinux rootkitとインフォスティーラーを配布している。eBPF rootkitで検知を回避しGitHub認証情報やVaultトークンなどを標的にする。,daily-news/news/2026_04-06/20260613.md,https://www.bleepingcomputer.com/news/security/over-400-arch-linux-packages-compromised-to-push-rootkit-infostealer/,high,false,yes
2026-06-13_novo_nordisk_data_breach,2026-06-13,2026-W24,2026-06,incident,製薬大手Novo Nordisk臨床試験データ侵害,デンマークの製薬大手Novo Nordiskが一部臨床試験の患者・医療従事者の個人情報を含むデータ侵害を公表。攻撃者は内部ITシステムへ不正アクセスし非公開データを外部へコピーした。,daily-news/news/2026_04-06/20260613.md,https://www.bleepingcomputer.com/news/security/pharmaceutical-giant-novo-nordisk-discloses-security-breach/,high,false,yes
2026-06-13_ivanti_sentry_active_exploitation,2026-06-13,2026-W24,2026-06,active_exploitation,Ivanti Sentry CVE-2026-10520 OSコマンドインジェクション実環境悪用,CISAはIvanti SentryのOSコマンドインジェクション脆弱性CVE-2026-10520の連邦機関での緊急修正を命令。ShadowserverはPoC公開後の大量悪用試行と多数の侵害済みゲートウェイを報告し、KEVカタログに追加された。,daily-news/news/2026_04-06/20260613.md,https://www.bleepingcomputer.com/news/security/cisa-gives-feds-3-days-to-patch-ivanti-flaw-exploited-in-attacks/,high,false,yes
2026-06-13_tchap_french_govt_breach,2026-06-13,2026-W24,2026-06,incident,"フランス政府Tchapメッセンジャー侵害で73,000人超に影響","フランス政府の暗号化メッセージング基盤Tchapが侵害され、公共部門職員73,467人の情報が影響。攻撃者はソーシャルエンジニアリングで正規アカウントを取得し、公開チャットルームから約65万件のメッセージと13.5GB超のデータを盗んだと主張した。",daily-news/news/2026_04-06/20260613.md,https://www.bleepingcomputer.com/news/security/french-govt-says-tchap-breach-affected-over-73-000-accounts/,high,false,yes
2026-06-13_kyushu_electric_drive_loss,2026-06-13,2026-W24,2026-06,incident,九州電力1090万顧客データ含む外部記憶装置紛失,九州電力が1090万人超の顧客情報を含む外部記憶装置の紛失を公表。施錠キャビネットに保管されていたが5月26日に紛失が判明し、氏名・住所・電話番号・電気使用量などが含まれる。,daily-news/news/2026_04-06/20260613.md,https://www.bleepingcomputer.com/news/security/japanese-energy-firm-loses-drive-with-data-of-109-million-clients/,high,false,yes
2026-06-13_miasma_hades_npm_pypi_worms,2026-06-13,2026-W24,2026-06,supply_chain,MiasmaとHadesワームがnpm/PyPIで拡散中,MiasmaとHadesワームがnpm・PyPIエコシステムで拡散し、インストール時だけでなくプロジェクトを開くだけでも実行される。感染端末から公開トークンを取得し感染版パッケージを再公開して拡散する自己増殖型の手口。,daily-news/news/2026_04-06/20260613.md,https://www.stepsecurity.io/blog/miasma-and-hades-are-spreading-now-detect-them-on-developer-machines-with-suspicious-files,high,false,yes
