event_key,dimension,raw_value,normalized_value,confidence,note
2026-09-01_jp_malspam_tax_notice_unknown_malware,initial_access,日本語マルスパム,malspam,high,メール件名と配布リンクが記載
2026-09-01_jp_malspam_tax_notice_unknown_malware,malware,不明,unknown,high,Markdownに Malware: 不明 と明記
2026-09-01_jp_malspam_tax_notice_unknown_malware,attack_method,C2通信 205.186.112.199:7788,c2_communication,high,通信先が記載
2026-09-01_jp_malspam_tax_notice_unknown_malware,attack_method,初回実行ファイルの自己削除,defense_evasion,medium,del /f /q で最初のマルウェアを削除
2026-09-01_jp_malspam_valleyrat_invoice_lure,initial_access,日本語マルスパム,malspam,high,ZIP添付メールとして配布
2026-09-01_jp_malspam_valleyrat_invoice_lure,malware,ValleyRAT,valleyrat,high,malware: ValleyRAT と明記
2026-09-01_jp_malspam_valleyrat_invoice_lure,attack_method,ZIP/IMG添付ファイル,malicious_document,medium,ZIP内IMGのマウントで実行させる
2026-09-01_jp_malspam_valleyrat_invoice_lure,attack_method,C2通信,c2_communication,high,複数の通信先が記載
2026-09-01_jp_malspam_manageengine_rmm_hta,initial_access,日本語マルスパム,malspam,high,ZIP添付メールとして配布
2026-09-01_jp_malspam_manageengine_rmm_hta,attack_method,HTAファイルの実行,malicious_document,high,123.pdf9.hta を解凍して実行
2026-09-01_jp_malspam_manageengine_rmm_hta,attack_method,C2通信 jpword.cc:8383,c2_communication,high,通信先が記載
2026-09-01_jp_malspam_manageengine_rmm_hta,product,ManageEngine RMM,manageengine_rmm,medium,正規RMMを悪用した攻撃として記載
2026-09-01_jp_malspam_manageengine_rmm_hta,product_class,RMM(リモート管理),remote_access,medium,ManageEngine RMMの悪用
2026-09-01_cronos_tectonic_price_manipulation_exploit,product,Tectonic,tectonic,high,被害を受けたDeFiレンディングサービス
2026-09-01_cronos_tectonic_price_manipulation_exploit,product,Cronos,cronos,high,停止・復旧の対象となったブロックチェーン
2026-09-01_cronos_tectonic_price_manipulation_exploit,product_class,DeFi/暗号資産サービス,cryptocurrency_platform,high,DeFiレンディングとブロックチェーン基盤
2026-09-01_cronos_tectonic_price_manipulation_exploit,crime_trend,暗号資産の窃取,crypto_theft,high,約600万ドル相当のEthereumが持ち出された
2026-09-01_berlin_rhysida_ransomware_data_theft,actor,Rhysida,rhysida,high,リークサイトで犯行声明
2026-09-01_berlin_rhysida_ransomware_data_theft,actor_attribution,金銭目的のランサムウェアグループ,cybercrime,high,金銭目的の恐喝と記載
2026-09-01_berlin_rhysida_ransomware_data_theft,initial_access,侵入経路は未公表,unknown,high,記事で侵入経路未公表と明記
2026-09-01_berlin_rhysida_ransomware_data_theft,malware,Rhysida,rhysida,high,Rhysidaランサムウェア
2026-09-01_berlin_rhysida_ransomware_data_theft,attack_method,ランサムウェア攻撃,ransomware,high,Rhysidaランサムウェア攻撃
2026-09-01_berlin_rhysida_ransomware_data_theft,attack_method,データ窃取,data_exfiltration,high,約5.79TBの窃取を主張
2026-09-01_berlin_rhysida_ransomware_data_theft,crime_trend,ランサムウェアによる恐喝,ransomware_extortion,high,データ窃取と恐喝を確認
2026-09-01_nigerian_sextortion_extradition_to_us,actor_attribution,金銭目的のセクストーション組織,cybercrime,high,金銭目的のセクストーションと記載
2026-09-01_nigerian_sextortion_extradition_to_us,attack_method,被害者を騙す手口による恐喝,social_engineering,medium,未成年者への性的搾取・恐喝
2026-09-01_doj_qtfy_orb_network_correction_and_seizure,actor,QTFY (QT/QTCYBER),qtfy,high,中国国家支援グループとして名指し
2026-09-01_doj_qtfy_orb_network_correction_and_seizure,actor_attribution,中国国家支援,nation_state,high,中国国家安全部からの支払いを受けると記載
2026-09-01_doj_qtfy_orb_network_correction_and_seizure,initial_access,Pulse Secure VPNのCVE-2019-11510悪用,exploit_public_facing_app,medium,2019年のNASA侵入試行として記載
2026-09-01_doj_qtfy_orb_network_correction_and_seizure,malware,QScan,qscan,medium,QTFYが使用する侵害・偵察ツール
2026-09-01_doj_qtfy_orb_network_correction_and_seizure,malware,QTRouter,qtrouter,medium,ORBネットワーク構築に使用される中継ツール
2026-09-01_doj_qtfy_orb_network_correction_and_seizure,product,Pulse Secure VPN,pulse_secure_vpn,medium,CVE-2019-11510の悪用対象
2026-09-01_doj_qtfy_orb_network_correction_and_seizure,product_class,VPN製品,vpn,medium,Pulse Secure VPNの悪用
2026-09-01_fire_ant_expands_to_router_tacacs_linux,actor,Fire Ant,fire_ant,high,SygniaがUNC3886報告と強い重複と評価
2026-09-01_fire_ant_expands_to_router_tacacs_linux,actor_attribution,中国関連のサイバー諜報アクター,nation_state,high,中国関連の諜報アクターと記載
2026-09-01_fire_ant_expands_to_router_tacacs_linux,malware,TacTap,tactap,high,tac_plusへ注入する悪性ライブラリ
2026-09-01_fire_ant_expands_to_router_tacacs_linux,malware,BridgeAgent,bridgeagent,high,Linux管理基盤に配置
2026-09-01_fire_ant_expands_to_router_tacacs_linux,malware,Medusa関連rootkit,medusa,medium,Linux管理基盤に配置されたrootkit
2026-09-01_fire_ant_expands_to_router_tacacs_linux,product,Cisco IOS XR,cisco_ios_xr,high,侵害されたルーターOS
2026-09-01_fire_ant_expands_to_router_tacacs_linux,product,tac_plus / TACACS,tac_plus,high,悪性ライブラリ注入の対象
2026-09-01_fire_ant_expands_to_router_tacacs_linux,product_class,ルーターなどネットワーク機器,network_device,high,Cisco IOS XRルーターの侵害
2026-09-01_fire_ant_expands_to_router_tacacs_linux,product_class,認証基盤(TACACS),identity_service,medium,TACACS認証セッションの傍受
2026-09-01_fire_ant_expands_to_router_tacacs_linux,attack_method,tac_plusへの悪性ライブラリ注入,code_injection,high,認証セッション傍受のための注入
2026-09-01_fire_ant_expands_to_router_tacacs_linux,attack_method,管理者資格情報の収集,credential_theft,high,TacTapによる認証情報収集
2026-09-01_fire_ant_expands_to_router_tacacs_linux,attack_method,ログ抑制・CLI出力改変・監査証跡削除,defense_evasion,high,ログや監査証跡の改変・削除
2026-09-01_fire_ant_expands_to_router_tacacs_linux,attack_method,独自SSHバックドア・パケットトリガー型バックドア,backdoor,high,長期アクセス維持のため設置
2026-09-01_gryxa_ai_built_rmm_toolkit,malware,Gryxa,gryxa,high,新ツールキットとして命名
2026-09-01_gryxa_ai_built_rmm_toolkit,actor_attribution,金銭目的の攻撃者,cybercrime,high,金銭目的と高い確度で評価
2026-09-01_gryxa_ai_built_rmm_toolkit,product,Microsoft Defender,microsoft_defender,medium,停止・再有効化の対象
2026-09-01_gryxa_ai_built_rmm_toolkit,product_class,正規RMMソフト,remote_access,high,正規RMMソフトを悪用
2026-09-01_gryxa_ai_built_rmm_toolkit,attack_method,スケジュールタスク・WMIイベント購読・冗長コピー,persistence,high,部分削除後も自動復元
2026-09-01_gryxa_ai_built_rmm_toolkit,attack_method,Defender/EDRの停止・アンインストール,defense_evasion,high,接続断後に自動で無効化を試行
2026-09-01_gryxa_ai_built_rmm_toolkit,attack_method,ブラウザ保存認証情報の復号,credential_theft,high,Chromium系ブラウザの認証情報を復号
2026-09-01_gryxa_ai_built_rmm_toolkit,attack_method,Telegramへの情報送信,data_exfiltration,medium,資格情報やログ情報を攻撃者へ送信
