event_key,dimension,raw_value,normalized_value,confidence,note
2026-09-11_bear_c2_adversary_emulation_framework,product,Bear C2,bear_c2,high,公開されたエミュレーションフレームワーク名
2026-09-11_japanese_malspam_agenttesla,initial_access,日本語マルスパム(添付ファイル),malspam,high,件名と添付ファイルによるメール配布
2026-09-11_japanese_malspam_agenttesla,malware,AgentTesla,agenttesla,high,Markdownにmalware: AgentTeslaと明記
2026-09-11_japanese_malspam_agenttesla,attack_method,仮送り状 9907344-FIN0002026.hta,malicious_document,medium,添付bz2内のhtaファイルを起点に実行
2026-09-11_japanese_malspam_agenttesla,attack_method,通信先 workers.dev / SMTP 587,c2_communication,medium,通信先が列挙されている
2026-09-11_japanese_malspam_donutloader_overlord,initial_access,日本語マルスパム(ダウンロードリンク),malspam,high,メール内リンクからZIPを配布
2026-09-11_japanese_malspam_donutloader_overlord,malware,DonutLoader,donutloader,high,malware: DonutLoader -> Overlordと明記
2026-09-11_japanese_malspam_donutloader_overlord,malware,Overlord,overlord,high,malware: DonutLoader -> Overlordと明記
2026-09-11_japanese_malspam_donutloader_overlord,attack_method,正規EXEによるDLLサイドローディング,defense_evasion,medium,正規ファイルと悪性DLLの組み合わせ
2026-09-11_japanese_malspam_donutloader_overlord,attack_method,通信先 devin-us[.]com,c2_communication,medium,通信先が列挙されている
2026-09-11_japanese_malspam_sideloading_python_loader,initial_access,日本語マルスパム(ダウンロードリンク),malspam,high,メール内リンクからZIPを配布
2026-09-11_japanese_malspam_sideloading_python_loader,malware,不明,unknown,high,Markdownにmalware: 不明と明記
2026-09-11_japanese_malspam_sideloading_python_loader,attack_method,正規EXEによるサイドローディング,defense_evasion,medium,正規ファイルと悪性DLLの組み合わせ
2026-09-11_japanese_malspam_sideloading_python_loader,attack_method,RunキーとschtasksによるMicrosoftEdgeUpdateTaskMachineCore__登録,persistence,high,レジストリRunとスケジュールタスクの両方を確認
2026-09-11_japanese_malspam_sideloading_python_loader,attack_method,通信先 tea.vexexo[.]com,c2_communication,medium,通信先とポートが列挙されている
2026-09-11_japanese_malspam_sendgrid_link_delivery,initial_access,日本語マルスパム(リンク),malspam,high,メール内リンクから実行ファイルを配布
2026-09-11_japanese_malspam_sendgrid_link_delivery,malware,不明,unknown,medium,配布ファイル名のみでファミリー名の記載なし
2026-09-11_japanese_malspam_sendgrid_link_delivery,attack_method,通信先 154.36.188[.]47,c2_communication,medium,通信先IPが列挙されている
2026-09-11_surfshark_internal_test_server_breach,initial_access,設定ミスでインターネットから到達可能になった内部テストサーバー,exposed_remote_service,medium,脆弱性悪用ではなく公開状態の悪用として整理
2026-09-11_surfshark_internal_test_server_breach,actor_attribution,攻撃者の属性情報は不明,unknown,high,Markdownに属性は公表されておらず不明と明記
2026-09-11_surfshark_internal_test_server_breach,product,Surfshark,surfshark,high,侵害を公表した事業者のサービス
2026-09-11_surfshark_internal_test_server_breach,product_class,VPNサービス,vpn,high,VPN事業者の内部基盤
2026-09-11_surfshark_internal_test_server_breach,attack_method,ビルド関連の認証情報へのアクセス,credential_theft,medium,コード履歴内の認証情報がアクセスされた
