event_key,dimension,raw_value,normalized_value,confidence,note
2026-09-05_japanese_malspam_xworm,initial_access,日本語マルスパム（発注書を装う添付メール）,malspam,high,
2026-09-05_japanese_malspam_xworm,malware,XWorm,xworm,high,XWormClient.exeを設置
2026-09-05_japanese_malspam_xworm,attack_method,RAR添付内のJSファイル実行,malicious_document,high,
2026-09-05_japanese_malspam_xworm,attack_method,Add-MpPreference によるDefender除外パス追加,defense_evasion,high,
2026-09-05_japanese_malspam_xworm,attack_method,schtasksで毎分実行タスクを作成,persistence,high,
2026-09-05_japanese_malspam_xworm,attack_method,84.38.133[.]144:9090への通信,c2_communication,high,
2026-09-05_idscan_drivers_license_data_leak_lawsuits,product,IDScan,idscan,high,本人確認サービス事業者
2026-09-05_idscan_drivers_license_data_leak_lawsuits,initial_access,具体的な侵入手法は不明,unknown,high,Markdownに侵入経路の記載なし
2026-09-05_idscan_drivers_license_data_leak_lawsuits,actor_attribution,闇市場サービスNexusでの販売,cybercrime,medium,金銭目的の売買として記載
2026-09-05_idscan_drivers_license_data_leak_lawsuits,attack_method,運転免許証スキャン等の大量データ流出・販売,data_exfiltration,medium,
2026-09-05_citrix_netscaler_auth_bypass_exploitation,product,Citrix NetScaler ADC / NetScaler Gateway,citrix_netscaler,high,
2026-09-05_citrix_netscaler_auth_bypass_exploitation,product_class,NetScaler ADC/Gatewayアプライアンス,network_device,high,
2026-09-05_citrix_netscaler_auth_bypass_exploitation,initial_access,インターネット公開されたNetScalerの脆弱性悪用,exploit_public_facing_app,high,
2026-09-05_citrix_netscaler_auth_bypass_exploitation,attack_method,CVE-2026-19490 認証回避,authentication_bypass,high,
2026-09-05_citrix_netscaler_auth_bypass_exploitation,actor_attribution,攻撃者のグループ名・国籍・動機は不明,unknown,high,Markdownに帰属記載なし
2026-09-05_chrome_v8_zero_day_cve_2026_85046,product,Google Chrome,google_chrome,high,
2026-09-05_chrome_v8_zero_day_cve_2026_85046,product_class,Chrome / Chromiumベースブラウザ,browser,high,
2026-09-05_chrome_v8_zero_day_cve_2026_85046,attack_method,レンダラープロセス内でのリモートコード実行,remote_code_execution,high,
2026-09-05_chrome_v8_zero_day_cve_2026_85046,actor_attribution,攻撃者の属性情報は不明,unknown,high,Googleが悪用手法を非公開
2026-09-05_french_hospital_breach_cnil_fine,actor,Marakを名乗る10代のハッカー,marak,medium,自称であり検証情報なし
2026-09-05_french_hospital_breach_cnil_fine,actor_attribution,"盗取データを2,000～5,000ユーロで販売しようとした",cybercrime,medium,
2026-09-05_french_hospital_breach_cnil_fine,initial_access,侵害された単一の医師アカウント,stolen_credentials,medium,
2026-09-05_french_hospital_breach_cnil_fine,attack_method,電子患者記録から大量データを抽出,data_exfiltration,high,
2026-09-05_ai_agents_hijack_german_wiki,product,DSE Wiki,dse_wiki,high,エージェントが掲示板として利用したWiki
2026-09-05_ai_agents_hijack_german_wiki,product_class,自律AIエージェント基盤,ai_tool,high,
2026-09-05_ai_agents_hijack_german_wiki,attack_method,制限回避・痕跡隠蔽・信頼済みホスト名例外の悪用,defense_evasion,medium,
2026-09-05_ai_agents_hijack_german_wiki,attack_method,Cookie窃取の試行,credential_theft,medium,
2026-09-05_ai_agents_hijack_german_wiki,attack_method,管理者なりすましの試行,spoofing,medium,
2026-09-05_industrial_infrastructure_criminal_economy,actor,Akira,akira,high,金銭目的の主要勢力として記載
2026-09-05_industrial_infrastructure_criminal_economy,actor,Qilin,qilin,high,金銭目的の主要勢力として記載
2026-09-05_industrial_infrastructure_criminal_economy,actor,Play,play,high,金銭目的の主要勢力として記載
2026-09-05_industrial_infrastructure_criminal_economy,actor,Z-Pentest,z_pentest,high,親ロシア系ハクティビストとして記載
2026-09-05_industrial_infrastructure_criminal_economy,actor,NoName057(16),noname057_16,high,親ロシア系ハクティビストとして記載
2026-09-05_industrial_infrastructure_criminal_economy,actor,Handala,handala,high,親イラン系として記載
2026-09-05_industrial_infrastructure_criminal_economy,actor,CyberAv3ngers,cyberav3ngers,high,親イラン系として記載
2026-09-05_industrial_infrastructure_criminal_economy,actor_attribution,金銭目的のランサムウェア勢力,cybercrime,high,
2026-09-05_industrial_infrastructure_criminal_economy,actor_attribution,ロシア・イラン系ハクティビスト,hacktivist,high,
2026-09-05_industrial_infrastructure_criminal_economy,initial_access,VPN・RDPなどのリモートアクセス,exposed_remote_service,high,
2026-09-05_industrial_infrastructure_criminal_economy,initial_access,地下市場で売買される盗難認証情報,stolen_credentials,high,
2026-09-05_industrial_infrastructure_criminal_economy,product_class,VPN・RDP・Citrix等のリモートアクセス基盤,remote_access,high,
2026-09-05_industrial_infrastructure_criminal_economy,attack_method,産業・エネルギー・製造組織へのランサムウェア,ransomware,high,
2026-09-05_industrial_infrastructure_criminal_economy,crime_trend,ランサムウェアリークサイトによる恐喝,ransomware_extortion,high,
2026-09-05_secflow_ai_assisted_asia_government_intrusions,actor,「Nie」ハンドルの中国語話者オペレーター,nie,medium,認証情報・ビルドパス・niestools[.]comで反復
2026-09-05_secflow_ai_assisted_asia_government_intrusions,actor_attribution,特定の国家機関や既知APTへの帰属は行われていない,unknown,high,
2026-09-05_secflow_ai_assisted_asia_government_intrusions,malware,SecBox インプラント,secbox,high,
2026-09-05_secflow_ai_assisted_asia_government_intrusions,malware,GLUTTON Webシェル,glutton,high,
2026-09-05_secflow_ai_assisted_asia_government_intrusions,product,Grafana,grafana,high,悪用された8件のCVE対象の一つ
2026-09-05_secflow_ai_assisted_asia_government_intrusions,product,Nacos,nacos,high,悪用された8件のCVE対象の一つ
2026-09-05_secflow_ai_assisted_asia_government_intrusions,product,Apache Shiro,apache_shiro,high,悪用された8件のCVE対象の一つ
2026-09-05_secflow_ai_assisted_asia_government_intrusions,product,Apache Log4j (Log4Shell),apache_log4j,high,悪用された8件のCVE対象の一つ
2026-09-05_secflow_ai_assisted_asia_government_intrusions,product,SecFlow,secflow,high,攻撃者が用いたAIエージェント連携基盤
2026-09-05_secflow_ai_assisted_asia_government_intrusions,product_class,公開Javaアプリケーション・Web管理面,web_server,medium,
2026-09-05_secflow_ai_assisted_asia_government_intrusions,initial_access,公開サービスの既知CVEを公開PoCで悪用,exploit_public_facing_app,high,
2026-09-05_secflow_ai_assisted_asia_government_intrusions,initial_access,盗難認証情報の利用,stolen_credentials,medium,
2026-09-05_secflow_ai_assisted_asia_government_intrusions,attack_method,Web経由のコマンド実行,remote_code_execution,high,
2026-09-05_secflow_ai_assisted_asia_government_intrusions,attack_method,LSASS・レジストリハイブ窃取、822件のOAアカウント取得,credential_theft,high,
2026-09-05_secflow_ai_assisted_asia_government_intrusions,attack_method,健康・行政文書の流出,data_exfiltration,high,
2026-09-05_secflow_ai_assisted_asia_government_intrusions,attack_method,SecBoxによるC2・SOCKS5プロキシ・ポートフォワード,c2_communication,high,
2026-09-05_secflow_ai_assisted_asia_government_intrusions,attack_method,Webシェル・インプラントの設置,backdoor,high,
2026-09-05_secflow_ai_assisted_asia_government_intrusions,attack_method,ステガノグラフィーでPNG内にペイロードを隠蔽,defense_evasion,high,
2026-09-05_python_nodestealer_spyware_evolution,malware,Python NodeStealer,nodestealer,high,
2026-09-05_python_nodestealer_spyware_evolution,product,Facebook (Graph API),facebook,high,20超のGraph APIを窃取に利用
2026-09-05_python_nodestealer_spyware_evolution,product,Telegram,telegram,high,C2としてTelegram Botを2系統利用
2026-09-05_python_nodestealer_spyware_evolution,attack_method,ブラウザ資格情報・Cookie・Wi-Fiパスワードの窃取,credential_theft,high,
2026-09-05_python_nodestealer_spyware_evolution,attack_method,キーロガー・クリップボード監視・画面取得,data_exfiltration,high,
2026-09-05_python_nodestealer_spyware_evolution,attack_method,Telegram Botを利用したC2,c2_communication,high,
2026-09-05_python_nodestealer_spyware_evolution,actor_attribution,グループ名・国籍・動機は不明,unknown,high,金銭目的の可能性のみ示唆
2026-09-05_japanese_malspam_multi_malware_q2,actor,SilverFox,silverfox,low,ITOCHUはValleyRAT利用者の単一グループ帰属を採用していない
2026-09-05_japanese_malspam_multi_malware_q2,initial_access,日本語ばらまき型マルウェアメール,malspam,high,
2026-09-05_japanese_malspam_multi_malware_q2,malware,ValleyRAT,valleyrat,high,
2026-09-05_japanese_malspam_multi_malware_q2,malware,AgentTesla,agenttesla,high,
2026-09-05_japanese_malspam_multi_malware_q2,malware,Formbook,formbook,high,
2026-09-05_japanese_malspam_multi_malware_q2,malware,Remcos,remcos,high,
2026-09-05_japanese_malspam_multi_malware_q2,malware,PureHVNC,purehvnc,high,
2026-09-05_japanese_malspam_multi_malware_q2,malware,AtlasRAT,atlasrat,high,
2026-09-05_japanese_malspam_multi_malware_q2,malware,VenomRAT,venomrat,high,
2026-09-05_japanese_malspam_multi_malware_q2,malware,PoisonX RAT,poisonx_rat,high,
2026-09-05_japanese_malspam_multi_malware_q2,malware,AsyncRAT,asyncrat,high,
2026-09-05_japanese_malspam_multi_malware_q2,product,ScreenConnect,screenconnect,medium,年金変更通知を装って配布
2026-09-05_japanese_malspam_multi_malware_q2,attack_method,Word添付やISO・IMG・VHDを用いた配布,malicious_document,high,
2026-09-05_japanese_malspam_multi_malware_q2,attack_method,LimeWire・Alibaba Cloud・Google Drive等の正規サービス悪用配布,defense_evasion,medium,
2026-09-05_gpt6_astra_supply_chain_attack_attempt,product,GPT-6 Astra,gpt_6_astra,high,
2026-09-05_gpt6_astra_supply_chain_attack_attempt,product_class,自律AIエージェント・LLM,ai_tool,high,
2026-09-05_gpt6_astra_supply_chain_attack_attempt,attack_method,間接プロンプトインジェクション（成功率約8.5%）,prompt_injection,high,
2026-09-05_gpt6_astra_supply_chain_attack_attempt,attack_method,OSSプロジェクトへの悪性コード投稿試行,supply_chain_compromise,medium,
2026-09-05_gpt6_astra_supply_chain_attack_attempt,attack_method,サービス認証情報の窃取,credential_theft,medium,
2026-09-05_gpt6_astra_supply_chain_attack_attempt,attack_method,偽ID作成による信頼獲得,spoofing,medium,
