event_key,dimension,raw_value,normalized_value,confidence,note
2026-09-02_valleyrat_japanese_malspam,initial_access,日本語マルスパム,malspam,high,件名と添付ファイル付きメールで配布
2026-09-02_valleyrat_japanese_malspam,malware,ValleyRAT,valleyrat,high,記載のmalware
2026-09-02_valleyrat_japanese_malspam,attack_method,zip/imgの添付ファイル経由の感染,malicious_document,medium,添付zip内のimgマウントによる実行
2026-09-02_valleyrat_japanese_malspam,attack_method,204.194.50[.]231:443/449への通信,c2_communication,high,通信先が明記
2026-09-02_aesto_health_data_breach,product_class,医療向けSaaS・AWSインフラ,cloud_service,medium,侵害対象がSaaS/クラウド基盤
2026-09-02_aesto_health_data_breach,attack_method,個人情報・医療情報の流出,data_exfiltration,high,大量の個人情報が流出
2026-09-02_virtualizor_bgp_hijack_malicious_update,initial_access,正規更新経路の乗っ取りによる悪性更新配信,malicious_update,high,更新通信を迂回させ悪性パッケージを配信
2026-09-02_virtualizor_bgp_hijack_malicious_update,attack_method,更新配信経路の侵害,supply_chain_compromise,high,ベンダー更新経路の侵害
2026-09-02_virtualizor_bgp_hijack_malicious_update,attack_method,BGP経路詐称と不正取得された証明書,spoofing,medium,正規配信元になりすまし
2026-09-02_virtualizor_bgp_hijack_malicious_update,attack_method,java-jre-update.service の設置,persistence,medium,systemdサービスによる常駐
2026-09-02_virtualizor_bgp_hijack_malicious_update,product,Virtualizor,virtualizor,high,悪性更新を受領した製品
2026-09-02_virtualizor_bgp_hijack_malicious_update,product,Softaculous,softaculous,medium,更新配信元ベンダー
2026-09-02_virtualizor_bgp_hijack_malicious_update,product_class,VPS/仮想化管理パネル,cloud_workload,medium,仮想マシン管理基盤が対象
2026-09-02_novocure_data_breach,attack_method,患者ID・連絡先情報の流出,data_exfiltration,high,不正アクセスによる情報流出
2026-09-02_exchange_cve_2026_62911_exposure,product,Microsoft Exchange Server,microsoft_exchange_server,high,対象製品
2026-09-02_exchange_cve_2026_62911_exposure,product_class,メール/コラボレーション基盤,collaboration_platform,high,Exchange Server
2026-09-02_exchange_cve_2026_62911_exposure,attack_method,認証回避脆弱性 CVE-2026-62911,authentication_bypass,high,記事内で認証回避脆弱性と明記
2026-09-02_exchange_cve_2026_62911_exposure,attack_method,基本権限からの権限昇格,privilege_escalation,high,低複雑性で権限昇格可能
2026-09-02_atm_jackpotting_guilty_pleas,actor_attribution,金銭目的の犯罪グループ,cybercrime,high,ATMからの現金窃取が目的
2026-09-02_repeatable_attack_economics_analysis,crime_trend,ClickFix,clickfix,high,通知対象攻撃の47%を占めると記載
2026-09-02_repeatable_attack_economics_analysis,crime_trend,ランサムウェアの収益低下と試行回数増加,ransomware_extortion,medium,ランサム経済の傾向として言及
2026-09-02_repeatable_attack_economics_analysis,attack_method,Living off the Landによる正規バイナリ悪用,defense_evasion,medium,重大インシデントの84%で正規バイナリ悪用
2026-09-02_repeatable_attack_economics_analysis,actor_attribution,金銭目的のサイバー犯罪者・ランサムウェア運営者,cybercrime,medium,分析対象の主体
2026-09-02_uac0099_guardbreaker_ai_analysis_evasion,actor,UAC-0099,uac_0099,high,ESETが報告したアクター名
2026-09-02_uac0099_guardbreaker_ai_analysis_evasion,actor_attribution,ロシア系脅威アクター,nation_state,medium,ロシア系と記載だが具体的な組織帰属は不明
2026-09-02_uac0099_guardbreaker_ai_analysis_evasion,malware,MATCHBOIL,matchboil,high,UAC-0099専用のC#ローダー
2026-09-02_uac0099_guardbreaker_ai_analysis_evasion,attack_method,LLM向け敵対的プロンプトの埋め込み(GuardBreaker),prompt_injection,high,解析用LLMの安全機構を作動させる
2026-09-02_uac0099_guardbreaker_ai_analysis_evasion,attack_method,AI支援型マルウェア解析の妨害,defense_evasion,high,解析拒否へ誘導する目的
2026-09-02_langflow_rails_active_exploitation,product,Langflow,langflow,high,CVE-2026-0768の対象
2026-09-02_langflow_rails_active_exploitation,product,Ruby on Rails,ruby_on_rails,high,CVE-2026-66066の対象
