event_key,dimension,raw_value,normalized_value,confidence,note
2026-09-03_valleyrat_japanese_malspam,malware,ValleyRAT,valleyrat,high,見出しにマルウェア名を明示
2026-09-03_valleyrat_japanese_malspam,initial_access,日本語マルスパム,malspam,high,メール添付zipによる配布
2026-09-03_valleyrat_japanese_malspam,attack_method,DLLサイドローディング,defense_evasion,medium,正規exeと悪性DLLのサイドローディング
2026-09-03_valleyrat_japanese_malspam,attack_method,通信先 204.194.50[.]231:443/449,c2_communication,high,通信先IPとポートを明示
2026-09-03_wordpress_all_in_one_wp_migration_sql_injection,product,All-in-One WP Migration and Backup,all_in_one_wp_migration_and_backup,high,対象プラグイン名を明示
2026-09-03_wordpress_all_in_one_wp_migration_sql_injection,product_class,WordPressプラグイン,wordpress_plugin,high,
2026-09-03_wordpress_all_in_one_wp_migration_sql_injection,attack_method,second-order SQL injection,sql_injection,high,CVE-2026-19949の脆弱性種別
2026-09-03_wordpress_all_in_one_wp_migration_sql_injection,attack_method,任意コード実行,remote_code_execution,high,悪性.wpressインポートによるRCE
2026-09-03_wordpress_all_in_one_wp_migration_sql_injection,initial_access,trackback経由の未認証攻撃,exploit_public_facing_app,medium,公開WordPressサイトへの未認証攻撃
2026-09-03_dropbox_lenovo_id_account_breach,product,Dropbox,dropbox,high,侵害されたサービス
2026-09-03_dropbox_lenovo_id_account_breach,product,Lenovo Identity Provider Services,lenovo_identity_provider_services,high,悪用されたID基盤
2026-09-03_dropbox_lenovo_id_account_breach,product_class,認証・ID基盤,identity_service,high,Lenovo IDを認証基盤として利用
2026-09-03_dropbox_lenovo_id_account_breach,attack_method,メール検証不備を悪用したパスワードなしログイン,authentication_bypass,high,既存Dropboxパスワードなしでアクセス
2026-09-03_dropbox_lenovo_id_account_breach,crime_trend,他人のメールアドレスでのアカウント乗っ取り,account_takeover,medium,手口としての明示はないが実質的にアカウント乗っ取り
2026-09-03_dropbox_lenovo_id_account_breach,actor_attribution,属性情報は不明,unknown,high,記事内で攻撃者の属性は不明と明記
2026-09-03_us_indicts_russian_freelance_platform_malware,actor,Searzhudin Tamirlanovich Aktulaev,searzhudin_tamirlanovich_aktulaev,high,起訴された被告名を明示
2026-09-03_us_indicts_russian_freelance_platform_malware,actor_attribution,金銭目的の犯罪活動,cybercrime,high,詐欺など金銭目的と記載
2026-09-03_us_indicts_russian_freelance_platform_malware,malware,TVRAT (TeamSpy/TVSPY),tvrat,high,
2026-09-03_us_indicts_russian_freelance_platform_malware,malware,DarkVNC,darkvnc,high,
2026-09-03_us_indicts_russian_freelance_platform_malware,initial_access,偽アカウントからの悪性マクロ入りExcel添付送信,malspam,medium,プラットフォーム上での悪性添付送信
2026-09-03_us_indicts_russian_freelance_platform_malware,attack_method,悪性マクロを含むExcel添付ファイル,malicious_document,high,
2026-09-03_us_indicts_russian_freelance_platform_malware,attack_method,ログイン資格情報や個人識別情報の窃取,credential_theft,high,
2026-09-03_us_indicts_russian_freelance_platform_malware,attack_method,窃取データをC2へ送信,c2_communication,high,
2026-09-03_us_indicts_russian_freelance_platform_malware,product,TeamViewer,teamviewer,medium,遠隔操作に悪用された正規ツール
2026-09-03_us_indicts_russian_freelance_platform_malware,product,VNC Viewer,vnc_viewer,medium,遠隔操作に悪用された正規ツール
2026-09-03_us_indicts_russian_freelance_platform_malware,product_class,リモートアクセスツール,remote_access,medium,TeamViewer/VNC Viewerの悪用
2026-09-03_sality_botnet_infrastructure_takedown,actor,SALTY SPIDER,salty_spider,high,CrowdStrikeによる運営主体の追跡名
2026-09-03_sality_botnet_infrastructure_takedown,actor_attribution,金銭目的のボットネット運営,cybercrime,high,
2026-09-03_sality_botnet_infrastructure_takedown,malware,Sality,sality,high,
2026-09-03_sality_botnet_infrastructure_takedown,malware,EggJagger,eggjagger,high,最近のSalityネットワークが配布
2026-09-03_sality_botnet_infrastructure_takedown,attack_method,認証情報窃取,credential_theft,high,ボットネットの利用用途として記載
2026-09-03_sality_botnet_infrastructure_takedown,attack_method,DDoS,ddos,high,ボットネットの利用用途として記載
2026-09-03_sality_botnet_infrastructure_takedown,attack_method,P2Pのsuper peer経由のペイロード配布・指令伝播,c2_communication,high,
2026-09-03_sality_botnet_infrastructure_takedown,crime_trend,クリップボードの暗号資産ウォレットアドレス置換,crypto_theft,high,EggJaggerによる暗号資産窃取
2026-09-03_sonicwall_sma1000_zero_day_active_exploitation,product,SonicWall SMA1000,sonicwall_sma1000,high,影響製品 6210/7210/8200v
2026-09-03_sonicwall_sma1000_zero_day_active_exploitation,product_class,リモートアクセス基盤,remote_access,high,SMA1000はリモートアクセスアプライアンス
2026-09-03_sonicwall_sma1000_zero_day_active_exploitation,attack_method,コマンドインジェクション,command_injection,high,CVE-2026-83548/83549いずれもコマンドインジェクション
2026-09-03_sonicwall_sma1000_zero_day_active_exploitation,attack_method,RCE攻撃での連鎖悪用,remote_code_execution,high,
2026-09-03_sonicwall_sma1000_zero_day_active_exploitation,initial_access,インターネット公開されたSMA1000アプライアンスの悪用,exploit_public_facing_app,high,400台超が公開中
2026-09-03_sonicwall_sma1000_zero_day_active_exploitation,actor_attribution,攻撃者の属性は不明,unknown,high,記事公開時点では不明と明記
2026-09-03_faronics_deploy_abuse_screenconnect_install,initial_access,請求書・税務書類を装うフィッシング,phishing,high,457台超へ到達
2026-09-03_faronics_deploy_abuse_screenconnect_install,attack_method,正規署名済みインストーラーの実行誘導,social_engineering,high,
2026-09-03_faronics_deploy_abuse_screenconnect_install,attack_method,ScreenConnectによる第2の遠隔アクセス経路の維持,persistence,medium,Faronicsエージェント削除後もアクセス維持
2026-09-03_faronics_deploy_abuse_screenconnect_install,product,Faronics Deploy,faronics_deploy,high,悪用された正規管理基盤
2026-09-03_faronics_deploy_abuse_screenconnect_install,product,ConnectWise ScreenConnect,connectwise_screenconnect,high,導入された遠隔管理ツール
2026-09-03_faronics_deploy_abuse_screenconnect_install,product_class,リモート管理・リモートアクセス基盤,remote_access,high,
2026-09-03_faronics_deploy_abuse_screenconnect_install,actor_attribution,攻撃者の属性は不明,unknown,high,記事内で不明と明記
