event_key,dimension,raw_value,normalized_value,confidence,note
2026-09-16_japanese_malspam_manageengine_rmm_abuse,initial_access,日本語マルスパム,malspam,high,メール添付ZIPが起点
2026-09-16_japanese_malspam_manageengine_rmm_abuse,attack_method,ZIP内VHD/VHDXをマウントしHTAを実行,malicious_document,medium,HTAファイルによる実行
2026-09-16_japanese_malspam_manageengine_rmm_abuse,attack_method,SERVERIPADDRESS 156.245.245.223:8383等への通信,c2_communication,high,RMMサーバーへの外向き通信
2026-09-16_japanese_malspam_manageengine_rmm_abuse,attack_method,ManageEngine UEMS Agentのサイレントインストール,persistence,medium,RMMエージェント常駐
2026-09-16_japanese_malspam_manageengine_rmm_abuse,product,ManageEngine UEMS Agent,manageengine_uems_agent,high,正規RMM製品を悪用
2026-09-16_japanese_malspam_manageengine_rmm_abuse,product_class,RMM(遠隔管理)ツール,remote_access,high,
2026-09-16_donutloader_overlord_japanese_malspam,initial_access,日本語マルスパム(リンク誘導),malspam,high,メール内リンクからZIPを取得
2026-09-16_donutloader_overlord_japanese_malspam,malware,DonutLoader,donutloader,high,
2026-09-16_donutloader_overlord_japanese_malspam,malware,Overlord,overlord,high,
2026-09-16_donutloader_overlord_japanese_malspam,malware,TankRAT,tankrat,low,C2の自称名。Overlordの改名の可能性
2026-09-16_donutloader_overlord_japanese_malspam,attack_method,devin-us[.]comへのC2通信,c2_communication,high,
2026-09-16_centerpoint_energy_customer_data_theft,actor,4d722e4d656f77,4d722e4d656f77,high,自称する攻撃者名
2026-09-16_centerpoint_energy_customer_data_theft,actor_attribution,国籍・所属組織は不明,unknown,medium,記事内で属性不明と明記
2026-09-16_centerpoint_energy_customer_data_theft,initial_access,レート制限のない公開APIのID順次探索,exploit_public_facing_app,medium,外部公開システムの悪用
2026-09-16_centerpoint_energy_customer_data_theft,attack_method,749万件の顧客記録を窃取,data_exfiltration,high,
2026-09-16_centerpoint_energy_customer_data_theft,crime_trend,連絡無視を理由に窃取データを公開,data_extortion,medium,暗号化を伴わない公開脅迫
2026-09-16_bambootoken_mqtt_c2_campaign,malware,BambooToken,bambootoken,high,
2026-09-16_bambootoken_mqtt_c2_campaign,attack_method,MQTTトピックを利用したC2,c2_communication,high,
2026-09-16_bambootoken_mqtt_c2_campaign,attack_method,正規署名ソフトのサイドローディングとKingsoft Office偽装,defense_evasion,medium,
2026-09-16_bambootoken_mqtt_c2_campaign,attack_method,Kingsoft Officeへの偽装,spoofing,medium,
