event_key,dimension,raw_value,normalized_value,confidence,note
2026-09-22_bigcommerce_ribon_app_breach,initial_access,窃取したRibonのアプリケーションキー,stolen_token,high,アプリケーションキー悪用と明記
2026-09-22_bigcommerce_ribon_app_breach,initial_access,第三者製アプリ経由の侵害,supply_chain,high,第三者アプリの信頼関係悪用
2026-09-22_bigcommerce_ribon_app_breach,actor_attribution,攻撃者の組織名・国籍は不明,unknown,high,記事内で不明と明記
2026-09-22_bigcommerce_ribon_app_breach,product_class,BigCommerce（ECプラットフォーム）,cloud_service,high,SaaS型ECプラットフォーム
2026-09-22_bigcommerce_ribon_app_breach,product,BigCommerce,bigcommerce,high,
2026-09-22_bigcommerce_ribon_app_breach,product,Ribon / Ribon 1.5,ribon,high,侵害された第三者製アプリ
2026-09-22_bigcommerce_ribon_app_breach,attack_method,第三者アプリ経由の侵害,supply_chain_compromise,high,
2026-09-22_bigcommerce_ribon_app_breach,attack_method,悪意あるスクリプトの注入,code_injection,high,ストアへの悪性スクリプト注入
2026-09-22_bigcommerce_ribon_app_breach,attack_method,顧客データへのアクセス・漏えい,data_exfiltration,high,氏名・住所等が漏えい
2026-09-22_cisa_linux_kernel_active_exploitation,product_class,Linuxカーネル,os,high,
2026-09-22_cisa_linux_kernel_active_exploitation,product,Linux kernel,linux_kernel,high,
2026-09-22_cisa_linux_kernel_active_exploitation,attack_method,権限昇格・コンテナ脱出が実証,privilege_escalation,high,CVE-2025-39964で実証
2026-09-22_wordpress_click2shell_php_execution,product_class,WordPress Core,cms,high,
2026-09-22_wordpress_click2shell_php_execution,product,WordPress,wordpress,high,
2026-09-22_wordpress_click2shell_php_execution,attack_method,サーバー上での任意PHPコード実行,remote_code_execution,high,RCEまで実証
2026-09-22_wordpress_click2shell_php_execution,attack_method,管理者に細工URLを開かせる,social_engineering,medium,ログイン済み管理者の操作が成立条件
2026-09-22_wordpress_click2shell_php_execution,attack_method,wp-config.phpの認証情報窃取,credential_theft,high,悪用時の影響として明記
2026-09-22_microsoft_entra_id_passkey_migration,product_class,Microsoft Entra ID,identity_service,high,
2026-09-22_microsoft_entra_id_passkey_migration,product,Microsoft Entra ID,microsoft_entra_id,high,
2026-09-22_chainscript_nodejs_rat_campaign,actor_attribution,攻撃者の国籍・組織・動機は不明,unknown,high,記事内で不明と明記
2026-09-22_chainscript_nodejs_rat_campaign,malware,ChainScript,chainscript,high,Node.js製RAT
2026-09-22_chainscript_nodejs_rat_campaign,attack_method,RATによる継続的なリモートアクセス,backdoor,high,
2026-09-22_chainscript_nodejs_rat_campaign,attack_method,Polygonスマートコントラクト経由のWebSocket C2,c2_communication,high,EtherHiding型のC2探索
2026-09-22_chainscript_nodejs_rat_campaign,attack_method,ClickFixによる悪性MSI実行の誘導,social_engineering,high,
2026-09-22_chainscript_nodejs_rat_campaign,attack_method,スケジュールタスク・Runキーの作成,persistence,high,推奨事項に監視対象として記載
2026-09-22_chainscript_nodejs_rat_campaign,attack_method,Spotify・Zoom・Microsoft Teamsを装う配布,spoofing,high,正規アプリを装った配布
2026-09-22_chainscript_nodejs_rat_campaign,crime_trend,ClickFix攻撃,clickfix,high,調査の発端がClickFix攻撃
2026-09-22_tradertraitor_terraform_backdoor_intrusion,actor,TraderTraitor（UNC4899、PUKCHONG、Jade Sleet）,tradertraitor,high,記事に明示
2026-09-22_tradertraitor_terraform_backdoor_intrusion,actor,Lazarus,lazarus,medium,TraderTraitorの上位グループとして記載
2026-09-22_tradertraitor_terraform_backdoor_intrusion,initial_access,偽の採用面接と武器化コーディング課題,phishing,high,偽採用を装った誘導
2026-09-22_tradertraitor_terraform_backdoor_intrusion,initial_access,攻撃者管理のTerraformレジストリからProvider取得,supply_chain,high,信頼された取得経路の悪用
